ky_thi,nam,to_hop,tinh,tinh_new,chuong_trinh,diem,count
THPTQG,2023,A00,01,01,,13.75,16
THPTQG,2023,A00,01,01,,13.8,15
THPTQG,2023,A00,01,01,,13.85,15
THPTQG,2023,A00,01,01,,13.9,25
THPTQG,2023,A00,01,01,,13.95,16
THPTQG,2023,A00,01,01,,14.0,22
THPTQG,2023,A00,01,01,,14.05,21
THPTQG,2023,A00,01,01,,14.1,17
THPTQG,2023,A00,01,01,,14.15,24
THPTQG,2023,A00,01,01,,14.2,26
THPTQG,2023,A00,01,01,,14.25,18
THPTQG,2023,A00,01,01,,14.3,20
THPTQG,2023,A00,01,01,,14.35,22
THPTQG,2023,A00,01,01,,14.4,18
THPTQG,2023,A00,01,01,,14.45,23
THPTQG,2023,A00,01,01,,14.5,28
THPTQG,2023,A00,01,01,,14.55,27
THPTQG,2023,A00,01,01,,14.6,24
THPTQG,2023,A00,01,01,,14.65,27
THPTQG,2023,A00,01,01,,14.7,23
THPTQG,2023,A00,01,01,,14.75,21
THPTQG,2023,A00,01,01,,14.8,28
THPTQG,2023,A00,01,01,,14.85,36
THPTQG,2023,A00,01,01,,14.9,31
THPTQG,2023,A00,01,01,,14.95,30
THPTQG,2023,A00,01,01,,15.0,24
THPTQG,2023,A00,01,01,,15.05,27
THPTQG,2023,A00,01,01,,15.1,30
THPTQG,2023,A00,01,01,,15.15,24
THPTQG,2023,A00,01,01,,15.2,26
THPTQG,2023,A00,01,01,,15.25,33
THPTQG,2023,A00,01,01,,15.3,43
THPTQG,2023,A00,01,01,,15.35,29
THPTQG,2023,A00,01,01,,15.4,39
THPTQG,2023,A00,01,01,,15.45,40
THPTQG,2023,A00,01,01,,15.5,38
THPTQG,2023,A00,01,01,,15.55,33
THPTQG,2023,A00,01,01,,15.6,43
THPTQG,2023,A00,01,01,,15.65,27
THPTQG,2023,A00,01,01,,15.7,38
THPTQG,2023,A00,01,01,,15.75,37
THPTQG,2023,A00,01,01,,15.8,36
THPTQG,2023,A00,01,01,,15.85,40
THPTQG,2023,A00,01,01,,15.9,51
THPTQG,2023,A00,01,01,,15.95,46
THPTQG,2023,A00,01,01,,16.0,35
THPTQG,2023,A00,01,01,,16.05,41
THPTQG,2023,A00,01,01,,16.1,47
THPTQG,2023,A00,01,01,,16.15,50
THPTQG,2023,A00,01,01,,16.2,43
THPTQG,2023,A00,01,01,,16.25,57
THPTQG,2023,A00,01,01,,16.3,46
THPTQG,2023,A00,01,01,,16.35,55
THPTQG,2023,A00,01,01,,16.4,36
THPTQG,2023,A00,01,01,,16.45,51
THPTQG,2023,A00,01,01,,16.5,60
THPTQG,2023,A00,01,01,,16.55,63
THPTQG,2023,A00,01,01,,16.6,55
THPTQG,2023,A00,01,01,,16.65,51
THPTQG,2023,A00,01,01,,16.7,74
THPTQG,2023,A00,01,01,,16.75,46
THPTQG,2023,A00,01,01,,16.8,59
THPTQG,2023,A00,01,01,,16.85,70
THPTQG,2023,A00,01,01,,16.9,76
THPTQG,2023,A00,01,01,,16.95,65
THPTQG,2023,A00,01,01,,17.0,59
THPTQG,2023,A00,01,01,,17.05,61
THPTQG,2023,A00,01,01,,17.1,60
THPTQG,2023,A00,01,01,,17.15,62
THPTQG,2023,A00,01,01,,17.2,82
THPTQG,2023,A00,01,01,,17.25,68
THPTQG,2023,A00,01,01,,17.3,77
THPTQG,2023,A00,01,01,,17.35,92
THPTQG,2023,A00,01,01,,17.4,66
THPTQG,2023,A00,01,01,,17.45,92
THPTQG,2023,A00,01,01,,17.5,77
THPTQG,2023,A00,01,01,,17.55,80
THPTQG,2023,A00,01,01,,17.6,75
THPTQG,2023,A00,01,01,,17.65,85
THPTQG,2023,A00,01,01,,17.7,88
THPTQG,2023,A00,01,01,,17.75,71
THPTQG,2023,A00,01,01,,17.8,80
THPTQG,2023,A00,01,01,,17.85,84
THPTQG,2023,A00,01,01,,17.9,94
THPTQG,2023,A00,01,01,,17.95,83
THPTQG,2023,A00,01,01,,18.0,89
THPTQG,2023,A00,01,01,,18.05,102
THPTQG,2023,A00,01,01,,18.1,87
THPTQG,2023,A00,01,01,,18.15,96
THPTQG,2023,A00,01,01,,18.2,97
THPTQG,2023,A00,01,01,,18.25,79
THPTQG,2023,A00,01,01,,18.3,113
THPTQG,2023,A00,01,01,,18.35,104
THPTQG,2023,A00,01,01,,18.4,96
THPTQG,2023,A00,01,01,,18.45,100
THPTQG,2023,A00,01,01,,18.5,106
THPTQG,2023,A00,01,01,,18.55,103
THPTQG,2023,A00,01,01,,18.6,115
THPTQG,2023,A00,01,01,,18.65,108
THPTQG,2023,A00,01,01,,18.7,98
THPTQG,2023,A00,01,01,,18.75,132
THPTQG,2023,A00,01,01,,18.8,100
THPTQG,2023,A00,01,01,,18.85,122
THPTQG,2023,A00,01,01,,18.9,120
THPTQG,2023,A00,01,01,,18.95,112
THPTQG,2023,A00,01,01,,19.0,127
THPTQG,2023,A00,01,01,,19.05,131
THPTQG,2023,A00,01,01,,19.1,134
THPTQG,2023,A00,01,01,,19.15,137
THPTQG,2023,A00,01,01,,19.2,121
THPTQG,2023,A00,01,01,,19.25,138
THPTQG,2023,A00,01,01,,19.3,143
THPTQG,2023,A00,01,01,,19.35,112
THPTQG,2023,A00,01,01,,19.4,140
THPTQG,2023,A00,01,01,,19.45,132
THPTQG,2023,A00,01,01,,19.5,150
THPTQG,2023,A00,01,01,,19.55,153
THPTQG,2023,A00,01,01,,19.6,144
THPTQG,2023,A00,01,01,,19.65,147
THPTQG,2023,A00,01,01,,19.7,136
THPTQG,2023,A00,01,01,,19.75,152
THPTQG,2023,A00,01,01,,19.8,136
THPTQG,2023,A00,01,01,,19.85,144
THPTQG,2023,A00,01,01,,19.9,141
THPTQG,2023,A00,01,01,,19.95,156
THPTQG,2023,A00,01,01,,20.0,158
THPTQG,2023,A00,01,01,,20.05,148
THPTQG,2023,A00,01,01,,20.1,159
THPTQG,2023,A00,01,01,,20.15,158
THPTQG,2023,A00,01,01,,20.2,168
THPTQG,2023,A00,01,01,,20.25,154
THPTQG,2023,A00,01,01,,20.3,155
THPTQG,2023,A00,01,01,,20.35,135
THPTQG,2023,A00,01,01,,20.4,148
THPTQG,2023,A00,01,01,,20.45,152
THPTQG,2023,A00,01,01,,20.5,168
THPTQG,2023,A00,01,01,,20.55,155
THPTQG,2023,A00,01,01,,20.6,143
THPTQG,2023,A00,01,01,,20.65,166
THPTQG,2023,A00,01,01,,20.7,154
THPTQG,2023,A00,01,01,,20.75,168
THPTQG,2023,A00,01,01,,20.8,155
THPTQG,2023,A00,01,01,,20.85,168
THPTQG,2023,A00,01,01,,20.9,152
THPTQG,2023,A00,01,01,,20.95,162
THPTQG,2023,A00,01,01,,21.0,186
THPTQG,2023,A00,01,01,,21.05,147
THPTQG,2023,A00,01,01,,21.1,157
THPTQG,2023,A00,01,01,,21.15,159
THPTQG,2023,A00,01,01,,21.2,154
THPTQG,2023,A00,01,01,,21.25,159
THPTQG,2023,A00,01,01,,21.3,166
THPTQG,2023,A00,01,01,,21.35,178
THPTQG,2023,A00,01,01,,21.4,183
THPTQG,2023,A00,01,01,,21.45,150
THPTQG,2023,A00,01,01,,21.5,180
THPTQG,2023,A00,01,01,,21.55,163
THPTQG,2023,A00,01,01,,21.6,148
THPTQG,2023,A00,01,01,,21.65,181
THPTQG,2023,A00,01,01,,21.7,151
THPTQG,2023,A00,01,01,,21.75,141
THPTQG,2023,A00,01,01,,21.8,165
THPTQG,2023,A00,01,01,,21.85,186
THPTQG,2023,A00,01,01,,21.9,193
THPTQG,2023,A00,01,01,,21.95,168
THPTQG,2023,A00,01,01,,22.0,180
THPTQG,2023,A00,01,01,,22.05,160
THPTQG,2023,A00,01,01,,22.1,192
THPTQG,2023,A00,01,01,,22.15,179
THPTQG,2023,A00,01,01,,22.2,142
THPTQG,2023,A00,01,01,,22.25,156
THPTQG,2023,A00,01,01,,22.3,168
THPTQG,2023,A00,01,01,,22.35,139
THPTQG,2023,A00,01,01,,22.4,157
THPTQG,2023,A00,01,01,,22.45,155
THPTQG,2023,A00,01,01,,22.5,150
THPTQG,2023,A00,01,01,,22.55,168
THPTQG,2023,A00,01,01,,22.6,155
THPTQG,2023,A00,01,01,,22.65,152
THPTQG,2023,A00,01,01,,22.7,180
THPTQG,2023,A00,01,01,,22.75,155
THPTQG,2023,A00,01,01,,22.8,147
THPTQG,2023,A00,01,01,,22.85,164
THPTQG,2023,A00,01,01,,22.9,156
THPTQG,2023,A00,01,01,,22.95,162
THPTQG,2023,A00,01,01,,23.0,159
THPTQG,2023,A00,01,01,,23.05,140
THPTQG,2023,A00,01,01,,23.1,147
THPTQG,2023,A00,01,01,,23.15,152
THPTQG,2023,A00,01,01,,23.2,137
THPTQG,2023,A00,01,01,,23.25,159
THPTQG,2023,A00,01,01,,23.3,146
THPTQG,2023,A00,01,01,,23.35,139
THPTQG,2023,A00,01,01,,23.4,127
THPTQG,2023,A00,01,01,,23.45,137
THPTQG,2023,A00,01,01,,23.5,154
THPTQG,2023,A00,01,01,,23.55,120
THPTQG,2023,A00,01,01,,23.6,141
THPTQG,2023,A00,01,01,,23.65,134
THPTQG,2023,A00,01,01,,23.7,124
THPTQG,2023,A00,01,01,,23.75,130
THPTQG,2023,A00,01,01,,23.8,130
THPTQG,2023,A00,01,01,,23.85,121
THPTQG,2023,A00,01,01,,23.9,113
THPTQG,2023,A00,01,01,,23.95,144
THPTQG,2023,A00,01,01,,24.0,123
THPTQG,2023,A00,01,01,,24.05,115
THPTQG,2023,A00,01,01,,24.1,114
THPTQG,2023,A00,01,01,,24.15,134
THPTQG,2023,A00,01,01,,24.2,120
THPTQG,2023,A00,01,01,,24.25,119
THPTQG,2023,A00,01,01,,24.3,122
THPTQG,2023,A00,01,01,,24.35,128
THPTQG,2023,A00,01,01,,24.4,113
THPTQG,2023,A00,01,01,,24.45,94
THPTQG,2023,A00,01,01,,24.5,91
THPTQG,2023,A00,01,01,,24.55,84
THPTQG,2023,A00,01,01,,24.6,99
THPTQG,2023,A00,01,01,,24.65,122
THPTQG,2023,A00,01,01,,24.7,91
THPTQG,2023,A00,01,01,,24.75,89
THPTQG,2023,A00,01,01,,24.8,89
THPTQG,2023,A00,01,01,,24.85,109
THPTQG,2023,A00,01,01,,24.9,86
THPTQG,2023,A00,01,01,,24.95,98
THPTQG,2023,A00,01,01,,25.0,86
THPTQG,2023,A00,01,01,,25.05,86
THPTQG,2023,A00,01,01,,25.1,68
THPTQG,2023,A00,01,01,,25.15,92
THPTQG,2023,A00,01,01,,25.2,90
THPTQG,2023,A00,01,01,,25.25,52
THPTQG,2023,A00,01,01,,25.3,52
THPTQG,2023,A00,01,01,,25.35,81
THPTQG,2023,A00,01,01,,25.4,78
THPTQG,2023,A00,01,01,,25.45,66
THPTQG,2023,A00,01,01,,25.5,49
THPTQG,2023,A00,01,01,,25.55,62
THPTQG,2023,A00,01,01,,25.6,62
THPTQG,2023,A00,01,01,,25.65,49
THPTQG,2023,A00,01,01,,25.7,48
THPTQG,2023,A00,01,01,,25.75,37
THPTQG,2023,A00,01,01,,25.8,49
THPTQG,2023,A00,01,01,,25.85,47
THPTQG,2023,A00,01,01,,25.9,48
THPTQG,2023,A00,01,01,,25.95,38
THPTQG,2023,A00,01,01,,26.0,30
THPTQG,2023,A00,01,01,,26.05,54
THPTQG,2023,A00,01,01,,26.1,37
THPTQG,2023,A00,01,01,,26.15,37
THPTQG,2023,A00,01,01,,26.2,28
THPTQG,2023,A00,01,01,,26.25,36
THPTQG,2023,A00,01,01,,26.3,50
THPTQG,2023,A00,01,01,,26.35,27
THPTQG,2023,A00,01,01,,26.4,25
THPTQG,2023,A00,01,01,,26.45,20
THPTQG,2023,A00,01,01,,26.5,35
THPTQG,2023,A00,01,01,,26.55,33
THPTQG,2023,A00,01,01,,26.6,26
THPTQG,2023,A00,01,01,,26.65,20
THPTQG,2023,A00,01,01,,26.7,22
THPTQG,2023,A00,01,01,,26.75,21
THPTQG,2023,A00,01,01,,26.8,23
THPTQG,2023,A00,01,01,,26.85,19
THPTQG,2023,A00,01,01,,26.9,14
THPTQG,2023,A00,01,01,,26.95,15
THPTQG,2023,A00,01,01,,27.0,18
THPTQG,2023,A00,01,01,,27.05,21
THPTQG,2023,A00,01,01,,27.1,12
THPTQG,2023,A00,01,01,,27.15,19
THPTQG,2023,A00,01,01,,27.2,14
THPTQG,2023,A00,01,01,,27.25,12
THPTQG,2023,A00,01,01,,27.3,20
THPTQG,2023,A00,01,01,,27.35,14
THPTQG,2023,A00,01,01,,27.4,8
THPTQG,2023,A00,01,01,,27.45,20
THPTQG,2023,A00,01,01,,27.5,15
THPTQG,2023,A00,01,01,,27.55,4
THPTQG,2023,A00,01,01,,27.6,4
THPTQG,2023,A00,01,01,,27.65,9
THPTQG,2023,A00,01,01,,27.7,13
THPTQG,2023,A00,01,01,,27.75,12
THPTQG,2023,A00,01,01,,27.8,7
THPTQG,2023,A00,01,01,,27.85,5
THPTQG,2023,A00,01,01,,27.9,8
THPTQG,2023,A00,01,01,,27.95,8
THPTQG,2023,A00,01,01,,28.0,8
THPTQG,2023,A00,01,01,,28.05,1
THPTQG,2023,A00,01,01,,28.1,3
THPTQG,2023,A00,01,01,,28.2,2
THPTQG,2023,A00,01,01,,28.25,4
THPTQG,2023,A00,01,01,,28.3,1
THPTQG,2023,A00,01,01,,28.4,3
THPTQG,2023,A00,01,01,,28.6,2
THPTQG,2023,A00,01,01,,28.65,3
THPTQG,2023,A00,01,01,,28.7,1
THPTQG,2023,A00,01,01,,28.75,2
THPTQG,2023,A00,01,01,,28.85,3
THPTQG,2023,A00,01,01,,28.9,1
THPTQG,2023,A00,01,01,,28.95,1
THPTQG,2023,A00,01,01,,29.1,1
THPTQG,2023,A00,01,01,,29.25,1
THPTQG,2023,A00,01,01,,29.3,1
THPTQG,2023,A00,02,79,,0.45,1
THPTQG,2023,A00,02,79,,5.7,1
THPTQG,2023,A00,02,79,,5.85,1
THPTQG,2023,A00,02,79,,6.1,1
THPTQG,2023,A00,02,79,,6.25,1
THPTQG,2023,A00,02,79,,6.75,1
THPTQG,2023,A00,02,79,,6.85,1
THPTQG,2023,A00,02,79,,7.0,1
THPTQG,2023,A00,02,79,,7.05,1
THPTQG,2023,A00,02,79,,7.2,2
THPTQG,2023,A00,02,79,,7.5,1
THPTQG,2023,A00,02,79,,7.65,2
THPTQG,2023,A00,02,79,,7.7,1
THPTQG,2023,A00,02,79,,7.85,2
THPTQG,2023,A00,02,79,,7.9,1
THPTQG,2023,A00,02,79,,7.95,1
THPTQG,2023,A00,02,79,,8.0,1
THPTQG,2023,A00,02,79,,8.1,1
THPTQG,2023,A00,02,79,,8.15,1
THPTQG,2023,A00,02,79,,8.2,1
THPTQG,2023,A00,02,79,,8.4,1
THPTQG,2023,A00,02,79,,8.55,4
THPTQG,2023,A00,02,79,,8.65,1
THPTQG,2023,A00,02,79,,8.7,2
THPTQG,2023,A00,02,79,,8.75,1
THPTQG,2023,A00,02,79,,8.85,2
THPTQG,2023,A00,02,79,,8.95,1
THPTQG,2023,A00,02,79,,9.0,5
THPTQG,2023,A00,02,79,,9.05,1
THPTQG,2023,A00,02,79,,9.1,1
THPTQG,2023,A00,02,79,,9.15,2
THPTQG,2023,A00,02,79,,9.2,2
THPTQG,2023,A00,02,79,,9.25,2
THPTQG,2023,A00,02,79,,9.35,1
THPTQG,2023,A00,02,79,,9.4,1
THPTQG,2023,A00,02,79,,9.45,5
THPTQG,2023,A00,02,79,,9.5,4
THPTQG,2023,A00,02,79,,9.65,5
THPTQG,2023,A00,02,79,,9.7,2
THPTQG,2023,A00,02,79,,9.75,2
THPTQG,2023,A00,02,79,,9.8,6
THPTQG,2023,A00,02,79,,9.85,3
THPTQG,2023,A00,02,79,,9.9,3
THPTQG,2023,A00,02,79,,9.95,3
THPTQG,2023,A00,02,79,,10.0,4
THPTQG,2023,A00,02,79,,10.05,2
THPTQG,2023,A00,02,79,,10.1,2
THPTQG,2023,A00,02,79,,10.15,2
THPTQG,2023,A00,02,79,,10.2,2
THPTQG,2023,A00,02,79,,10.25,5
THPTQG,2023,A00,02,79,,10.3,5
THPTQG,2023,A00,02,79,,10.35,6
THPTQG,2023,A00,02,79,,10.4,1
THPTQG,2023,A00,02,79,,10.45,5
THPTQG,2023,A00,02,79,,10.5,5
THPTQG,2023,A00,02,79,,10.55,6
THPTQG,2023,A00,02,79,,10.6,4
THPTQG,2023,A00,02,79,,10.65,8
THPTQG,2023,A00,02,79,,10.7,5
THPTQG,2023,A00,02,79,,10.75,6
THPTQG,2023,A00,02,79,,10.8,10
THPTQG,2023,A00,02,79,,10.85,4
THPTQG,2023,A00,02,79,,10.9,7
THPTQG,2023,A00,02,79,,10.95,5
THPTQG,2023,A00,02,79,,11.0,7
THPTQG,2023,A00,02,79,,11.05,4
THPTQG,2023,A00,02,79,,11.1,9
THPTQG,2023,A00,02,79,,11.15,4
THPTQG,2023,A00,02,79,,11.2,7
THPTQG,2023,A00,02,79,,11.25,3
THPTQG,2023,A00,02,79,,11.3,10
THPTQG,2023,A00,02,79,,11.35,9
THPTQG,2023,A00,02,79,,11.4,6
THPTQG,2023,A00,02,79,,11.45,7
THPTQG,2023,A00,02,79,,11.5,7
THPTQG,2023,A00,02,79,,11.55,5
THPTQG,2023,A00,02,79,,11.6,8
THPTQG,2023,A00,02,79,,11.65,4
THPTQG,2023,A00,02,79,,11.7,9
THPTQG,2023,A00,02,79,,11.75,9
THPTQG,2023,A00,02,79,,11.8,7
THPTQG,2023,A00,02,79,,11.85,10
THPTQG,2023,A00,02,79,,11.9,12
THPTQG,2023,A00,02,79,,11.95,14
THPTQG,2023,A00,02,79,,12.0,9
THPTQG,2023,A00,02,79,,12.05,18
THPTQG,2023,A00,02,79,,12.1,14
THPTQG,2023,A00,02,79,,12.15,22
THPTQG,2023,A00,02,79,,12.2,12
THPTQG,2023,A00,02,79,,12.25,15
THPTQG,2023,A00,02,79,,12.3,14
THPTQG,2023,A00,02,79,,12.35,9
THPTQG,2023,A00,02,79,,12.4,11
THPTQG,2023,A00,02,79,,12.45,12
THPTQG,2023,A00,02,79,,12.5,16
THPTQG,2023,A00,02,79,,12.55,19
THPTQG,2023,A00,02,79,,12.6,17
THPTQG,2023,A00,02,79,,12.65,23
THPTQG,2023,A00,02,79,,12.7,26
THPTQG,2023,A00,02,79,,12.75,11
THPTQG,2023,A00,02,79,,12.8,8
THPTQG,2023,A00,02,79,,12.85,15
THPTQG,2023,A00,02,79,,12.9,23
THPTQG,2023,A00,02,79,,12.95,25
THPTQG,2023,A00,02,79,,13.0,28
THPTQG,2023,A00,02,79,,13.05,21
THPTQG,2023,A00,02,79,,13.1,19
THPTQG,2023,A00,02,79,,13.15,24
THPTQG,2023,A00,02,79,,13.2,16
THPTQG,2023,A00,02,79,,13.25,27
THPTQG,2023,A00,02,79,,13.3,27
THPTQG,2023,A00,02,79,,13.35,22
THPTQG,2023,A00,02,79,,13.4,13
THPTQG,2023,A00,02,79,,13.45,27
THPTQG,2023,A00,02,79,,13.5,21
THPTQG,2023,A00,02,79,,13.55,28
THPTQG,2023,A00,02,79,,13.6,20
THPTQG,2023,A00,02,79,,13.65,28
THPTQG,2023,A00,02,79,,13.7,27
THPTQG,2023,A00,02,79,,13.75,24
THPTQG,2023,A00,02,79,,13.8,42
THPTQG,2023,A00,02,79,,13.85,19
THPTQG,2023,A00,02,79,,13.9,34
THPTQG,2023,A00,02,79,,13.95,36
THPTQG,2023,A00,02,79,,14.0,37
THPTQG,2023,A00,02,79,,14.05,39
THPTQG,2023,A00,02,79,,14.1,30
THPTQG,2023,A00,02,79,,14.15,43
THPTQG,2023,A00,02,79,,14.2,48
THPTQG,2023,A00,02,79,,14.25,49
THPTQG,2023,A00,02,79,,14.3,41
THPTQG,2023,A00,02,79,,14.35,51
THPTQG,2023,A00,02,79,,14.4,48
THPTQG,2023,A00,02,79,,14.45,41
THPTQG,2023,A00,02,79,,14.5,33
THPTQG,2023,A00,02,79,,14.55,51
THPTQG,2023,A00,02,79,,14.6,49
THPTQG,2023,A00,02,79,,14.65,39
THPTQG,2023,A00,02,79,,14.7,59
THPTQG,2023,A00,02,79,,14.75,66
THPTQG,2023,A00,02,79,,14.8,47
THPTQG,2023,A00,02,79,,14.85,56
THPTQG,2023,A00,02,79,,14.9,50
THPTQG,2023,A00,02,79,,14.95,66
THPTQG,2023,A00,02,79,,15.0,80
THPTQG,2023,A00,02,79,,15.05,61
THPTQG,2023,A00,02,79,,15.1,50
THPTQG,2023,A00,02,79,,15.15,56
THPTQG,2023,A00,02,79,,15.2,59
THPTQG,2023,A00,02,79,,15.25,66
THPTQG,2023,A00,02,79,,15.3,69
THPTQG,2023,A00,02,79,,15.35,79
THPTQG,2023,A00,02,79,,15.4,72
THPTQG,2023,A00,02,79,,15.45,75
THPTQG,2023,A00,02,79,,15.5,81
THPTQG,2023,A00,02,79,,15.55,61
THPTQG,2023,A00,02,79,,15.6,80
THPTQG,2023,A00,02,79,,15.65,66
THPTQG,2023,A00,02,79,,15.7,83
THPTQG,2023,A00,02,79,,15.75,88
THPTQG,2023,A00,02,79,,15.8,86
THPTQG,2023,A00,02,79,,15.85,85
THPTQG,2023,A00,02,79,,15.9,100
THPTQG,2023,A00,02,79,,15.95,99
THPTQG,2023,A00,02,79,,16.0,96
THPTQG,2023,A00,02,79,,16.05,90
THPTQG,2023,A00,02,79,,16.1,96
THPTQG,2023,A00,02,79,,16.15,101
THPTQG,2023,A00,02,79,,16.2,99
THPTQG,2023,A00,02,79,,16.25,114
THPTQG,2023,A00,02,79,,16.3,101
THPTQG,2023,A00,02,79,,16.35,117
THPTQG,2023,A00,02,79,,16.4,103
THPTQG,2023,A00,02,79,,16.45,132
THPTQG,2023,A00,02,79,,16.5,128
THPTQG,2023,A00,02,79,,16.55,109
THPTQG,2023,A00,02,79,,16.6,95
THPTQG,2023,A00,02,79,,16.65,112
THPTQG,2023,A00,02,79,,16.7,112
THPTQG,2023,A00,02,79,,16.75,127
THPTQG,2023,A00,02,79,,16.8,137
THPTQG,2023,A00,02,79,,16.85,116
THPTQG,2023,A00,02,79,,16.9,138
THPTQG,2023,A00,02,79,,16.95,145
THPTQG,2023,A00,02,79,,17.0,126
THPTQG,2023,A00,02,79,,17.05,126
THPTQG,2023,A00,02,79,,17.1,145
THPTQG,2023,A00,02,79,,17.15,144
THPTQG,2023,A00,02,79,,17.2,150
THPTQG,2023,A00,02,79,,17.25,160
THPTQG,2023,A00,02,79,,17.3,153
THPTQG,2023,A00,02,79,,17.35,155
THPTQG,2023,A00,02,79,,17.4,187
THPTQG,2023,A00,02,79,,17.45,146
THPTQG,2023,A00,02,79,,17.5,167
THPTQG,2023,A00,02,79,,17.55,157
THPTQG,2023,A00,02,79,,17.6,184
THPTQG,2023,A00,02,79,,17.65,189
THPTQG,2023,A00,02,79,,17.7,152
THPTQG,2023,A00,02,79,,17.75,158
THPTQG,2023,A00,02,79,,17.8,180
