ky_thi,nam,to_hop,tinh,tinh_new,chuong_trinh,diem,count
THPTQG,2026,A00,01,01,,4.4,1
THPTQG,2026,A00,01,01,,6.0,1
THPTQG,2026,A00,01,01,,6.55,1
THPTQG,2026,A00,01,01,,6.6,1
THPTQG,2026,A00,01,01,,6.7,1
THPTQG,2026,A00,01,01,,6.75,1
THPTQG,2026,A00,01,01,,6.8,1
THPTQG,2026,A00,01,01,,6.9,1
THPTQG,2026,A00,01,01,,7.4,1
THPTQG,2026,A00,01,01,,7.6,1
THPTQG,2026,A00,01,01,,7.65,1
THPTQG,2026,A00,01,01,,7.7,1
THPTQG,2026,A00,01,01,,7.8,1
THPTQG,2026,A00,01,01,,7.9,1
THPTQG,2026,A00,01,01,,8.0,1
THPTQG,2026,A00,01,01,,8.1,1
THPTQG,2026,A00,01,01,,8.2,2
THPTQG,2026,A00,01,01,,8.25,3
THPTQG,2026,A00,01,01,,8.35,1
THPTQG,2026,A00,01,01,,8.45,1
THPTQG,2026,A00,01,01,,8.5,1
THPTQG,2026,A00,01,01,,8.7,1
THPTQG,2026,A00,01,01,,8.75,1
THPTQG,2026,A00,01,01,,8.8,1
THPTQG,2026,A00,01,01,,8.9,2
THPTQG,2026,A00,01,01,,8.95,4
THPTQG,2026,A00,01,01,,9.05,3
THPTQG,2026,A00,01,01,,9.1,1
THPTQG,2026,A00,01,01,,9.2,5
THPTQG,2026,A00,01,01,,9.25,1
THPTQG,2026,A00,01,01,,9.3,4
THPTQG,2026,A00,01,01,,9.35,3
THPTQG,2026,A00,01,01,,9.4,1
THPTQG,2026,A00,01,01,,9.45,1
THPTQG,2026,A00,01,01,,9.5,1
THPTQG,2026,A00,01,01,,9.55,2
THPTQG,2026,A00,01,01,,9.6,1
THPTQG,2026,A00,01,01,,9.65,1
THPTQG,2026,A00,01,01,,9.7,6
THPTQG,2026,A00,01,01,,9.75,3
THPTQG,2026,A00,01,01,,9.8,4
THPTQG,2026,A00,01,01,,9.85,3
THPTQG,2026,A00,01,01,,9.9,4
THPTQG,2026,A00,01,01,,9.95,6
THPTQG,2026,A00,01,01,,10.05,7
THPTQG,2026,A00,01,01,,10.1,2
THPTQG,2026,A00,01,01,,10.15,3
THPTQG,2026,A00,01,01,,10.2,5
THPTQG,2026,A00,01,01,,10.25,3
THPTQG,2026,A00,01,01,,10.3,4
THPTQG,2026,A00,01,01,,10.35,7
THPTQG,2026,A00,01,01,,10.4,1
THPTQG,2026,A00,01,01,,10.45,7
THPTQG,2026,A00,01,01,,10.5,1
THPTQG,2026,A00,01,01,,10.55,5
THPTQG,2026,A00,01,01,,10.6,5
THPTQG,2026,A00,01,01,,10.65,3
THPTQG,2026,A00,01,01,,10.7,15
THPTQG,2026,A00,01,01,,10.8,5
THPTQG,2026,A00,01,01,,10.85,10
THPTQG,2026,A00,01,01,,10.95,9
THPTQG,2026,A00,01,01,,11.0,6
THPTQG,2026,A00,01,01,,11.05,4
THPTQG,2026,A00,01,01,,11.1,7
THPTQG,2026,A00,01,01,,11.15,2
THPTQG,2026,A00,01,01,,11.2,12
THPTQG,2026,A00,01,01,,11.25,6
THPTQG,2026,A00,01,01,,11.3,14
THPTQG,2026,A00,01,01,,11.35,7
THPTQG,2026,A00,01,01,,11.4,4
THPTQG,2026,A00,01,01,,11.45,8
THPTQG,2026,A00,01,01,,11.5,6
THPTQG,2026,A00,01,01,,11.55,10
THPTQG,2026,A00,01,01,,11.6,13
THPTQG,2026,A00,01,01,,11.7,15
THPTQG,2026,A00,01,01,,11.75,4
THPTQG,2026,A00,01,01,,11.8,9
THPTQG,2026,A00,01,01,,11.85,21
THPTQG,2026,A00,01,01,,11.9,2
THPTQG,2026,A00,01,01,,11.95,17
THPTQG,2026,A00,01,01,,12.0,5
THPTQG,2026,A00,01,01,,12.05,6
THPTQG,2026,A00,01,01,,12.1,22
THPTQG,2026,A00,01,01,,12.15,2
THPTQG,2026,A00,01,01,,12.2,15
THPTQG,2026,A00,01,01,,12.25,3
THPTQG,2026,A00,01,01,,12.3,7
THPTQG,2026,A00,01,01,,12.35,22
THPTQG,2026,A00,01,01,,12.4,1
THPTQG,2026,A00,01,01,,12.45,24
THPTQG,2026,A00,01,01,,12.5,9
THPTQG,2026,A00,01,01,,12.55,15
THPTQG,2026,A00,01,01,,12.6,23
THPTQG,2026,A00,01,01,,12.65,1
THPTQG,2026,A00,01,01,,12.7,16
THPTQG,2026,A00,01,01,,12.75,18
THPTQG,2026,A00,01,01,,12.8,5
THPTQG,2026,A00,01,01,,12.85,22
THPTQG,2026,A00,01,01,,12.9,2
THPTQG,2026,A00,01,01,,12.95,14
THPTQG,2026,A00,01,01,,13.0,22
THPTQG,2026,A00,01,01,,13.05,9
THPTQG,2026,A00,01,01,,13.1,23
THPTQG,2026,A00,01,01,,13.15,3
THPTQG,2026,A00,01,01,,13.2,21
THPTQG,2026,A00,01,01,,13.25,18
THPTQG,2026,A00,01,01,,13.3,10
THPTQG,2026,A00,01,01,,13.35,31
THPTQG,2026,A00,01,01,,13.4,2
THPTQG,2026,A00,01,01,,13.45,28
THPTQG,2026,A00,01,01,,13.5,24
THPTQG,2026,A00,01,01,,13.55,10
THPTQG,2026,A00,01,01,,13.6,40
THPTQG,2026,A00,01,01,,13.65,1
THPTQG,2026,A00,01,01,,13.7,19
THPTQG,2026,A00,01,01,,13.75,25
THPTQG,2026,A00,01,01,,13.8,13
THPTQG,2026,A00,01,01,,13.85,44
THPTQG,2026,A00,01,01,,13.9,3
THPTQG,2026,A00,01,01,,13.95,19
THPTQG,2026,A00,01,01,,14.0,18
THPTQG,2026,A00,01,01,,14.05,15
THPTQG,2026,A00,01,01,,14.1,44
THPTQG,2026,A00,01,01,,14.15,1
THPTQG,2026,A00,01,01,,14.2,20
THPTQG,2026,A00,01,01,,14.25,24
THPTQG,2026,A00,01,01,,14.3,6
THPTQG,2026,A00,01,01,,14.35,44
THPTQG,2026,A00,01,01,,14.45,24
THPTQG,2026,A00,01,01,,14.5,19
THPTQG,2026,A00,01,01,,14.55,15
THPTQG,2026,A00,01,01,,14.6,43
THPTQG,2026,A00,01,01,,14.65,1
THPTQG,2026,A00,01,01,,14.7,28
THPTQG,2026,A00,01,01,,14.75,21
THPTQG,2026,A00,01,01,,14.8,9
THPTQG,2026,A00,01,01,,14.85,51
THPTQG,2026,A00,01,01,,14.9,1
THPTQG,2026,A00,01,01,,14.95,36
THPTQG,2026,A00,01,01,,15.0,38
THPTQG,2026,A00,01,01,,15.05,8
THPTQG,2026,A00,01,01,,15.1,56
THPTQG,2026,A00,01,01,,15.15,3
THPTQG,2026,A00,01,01,,15.2,30
THPTQG,2026,A00,01,01,,15.25,40
THPTQG,2026,A00,01,01,,15.3,6
THPTQG,2026,A00,01,01,,15.35,55
THPTQG,2026,A00,01,01,,15.4,1
THPTQG,2026,A00,01,01,,15.45,32
THPTQG,2026,A00,01,01,,15.5,53
THPTQG,2026,A00,01,01,,15.55,7
THPTQG,2026,A00,01,01,,15.6,49
THPTQG,2026,A00,01,01,,15.65,1
THPTQG,2026,A00,01,01,,15.7,38
THPTQG,2026,A00,01,01,,15.75,57
THPTQG,2026,A00,01,01,,15.8,3
THPTQG,2026,A00,01,01,,15.85,38
THPTQG,2026,A00,01,01,,15.9,1
THPTQG,2026,A00,01,01,,15.95,30
THPTQG,2026,A00,01,01,,16.0,56
THPTQG,2026,A00,01,01,,16.05,8
THPTQG,2026,A00,01,01,,16.1,63
THPTQG,2026,A00,01,01,,16.15,2
THPTQG,2026,A00,01,01,,16.2,30
THPTQG,2026,A00,01,01,,16.25,71
THPTQG,2026,A00,01,01,,16.3,4
THPTQG,2026,A00,01,01,,16.35,52
THPTQG,2026,A00,01,01,,16.45,15
THPTQG,2026,A00,01,01,,16.5,65
THPTQG,2026,A00,01,01,,16.55,7
THPTQG,2026,A00,01,01,,16.6,68
THPTQG,2026,A00,01,01,,16.7,22
THPTQG,2026,A00,01,01,,16.75,68
THPTQG,2026,A00,01,01,,16.8,3
THPTQG,2026,A00,01,01,,16.85,61
THPTQG,2026,A00,01,01,,16.95,22
THPTQG,2026,A00,01,01,,17.0,59
THPTQG,2026,A00,01,01,,17.05,3
THPTQG,2026,A00,01,01,,17.1,70
THPTQG,2026,A00,01,01,,17.2,16
THPTQG,2026,A00,01,01,,17.25,62
THPTQG,2026,A00,01,01,,17.3,3
THPTQG,2026,A00,01,01,,17.35,62
THPTQG,2026,A00,01,01,,17.4,2
THPTQG,2026,A00,01,01,,17.45,16
THPTQG,2026,A00,01,01,,17.5,82
THPTQG,2026,A00,01,01,,17.55,4
THPTQG,2026,A00,01,01,,17.6,82
THPTQG,2026,A00,01,01,,17.7,20
THPTQG,2026,A00,01,01,,17.75,67
THPTQG,2026,A00,01,01,,17.8,4
THPTQG,2026,A00,01,01,,17.85,72
THPTQG,2026,A00,01,01,,17.9,1
THPTQG,2026,A00,01,01,,17.95,19
THPTQG,2026,A00,01,01,,18.0,80
THPTQG,2026,A00,01,01,,18.05,4
THPTQG,2026,A00,01,01,,18.1,60
THPTQG,2026,A00,01,01,,18.15,1
THPTQG,2026,A00,01,01,,18.2,18
THPTQG,2026,A00,01,01,,18.25,94
THPTQG,2026,A00,01,01,,18.3,3
THPTQG,2026,A00,01,01,,18.35,65
THPTQG,2026,A00,01,01,,18.45,20
THPTQG,2026,A00,01,01,,18.5,101
THPTQG,2026,A00,01,01,,18.55,2
THPTQG,2026,A00,01,01,,18.6,65
THPTQG,2026,A00,01,01,,18.65,1
THPTQG,2026,A00,01,01,,18.7,12
THPTQG,2026,A00,01,01,,18.75,104
THPTQG,2026,A00,01,01,,18.8,4
THPTQG,2026,A00,01,01,,18.85,67
THPTQG,2026,A00,01,01,,18.95,16
THPTQG,2026,A00,01,01,,19.0,126
THPTQG,2026,A00,01,01,,19.05,4
THPTQG,2026,A00,01,01,,19.1,66
THPTQG,2026,A00,01,01,,19.2,21
THPTQG,2026,A00,01,01,,19.25,110
THPTQG,2026,A00,01,01,,19.3,1
THPTQG,2026,A00,01,01,,19.35,89
THPTQG,2026,A00,01,01,,19.45,17
THPTQG,2026,A00,01,01,,19.5,102
THPTQG,2026,A00,01,01,,19.55,3
THPTQG,2026,A00,01,01,,19.6,82
THPTQG,2026,A00,01,01,,19.7,8
THPTQG,2026,A00,01,01,,19.75,117
THPTQG,2026,A00,01,01,,19.8,2
THPTQG,2026,A00,01,01,,19.85,55
THPTQG,2026,A00,01,01,,19.95,17
THPTQG,2026,A00,01,01,,20.0,143
THPTQG,2026,A00,01,01,,20.05,1
THPTQG,2026,A00,01,01,,20.1,96
THPTQG,2026,A00,01,01,,20.2,11
THPTQG,2026,A00,01,01,,20.25,169
THPTQG,2026,A00,01,01,,20.3,1
THPTQG,2026,A00,01,01,,20.35,79
THPTQG,2026,A00,01,01,,20.45,10
THPTQG,2026,A00,01,01,,20.5,161
THPTQG,2026,A00,01,01,,20.6,75
THPTQG,2026,A00,01,01,,20.7,12
THPTQG,2026,A00,01,01,,20.75,170
THPTQG,2026,A00,01,01,,20.8,1
THPTQG,2026,A00,01,01,,20.85,69
THPTQG,2026,A00,01,01,,20.95,15
THPTQG,2026,A00,01,01,,21.0,165
THPTQG,2026,A00,01,01,,21.1,79
THPTQG,2026,A00,01,01,,21.2,9
THPTQG,2026,A00,01,01,,21.25,165
THPTQG,2026,A00,01,01,,21.35,54
THPTQG,2026,A00,01,01,,21.45,7
THPTQG,2026,A00,01,01,,21.5,179
THPTQG,2026,A00,01,01,,21.6,75
THPTQG,2026,A00,01,01,,21.7,7
THPTQG,2026,A00,01,01,,21.75,225
THPTQG,2026,A00,01,01,,21.85,68
THPTQG,2026,A00,01,01,,21.95,7
THPTQG,2026,A00,01,01,,22.0,217
THPTQG,2026,A00,01,01,,22.1,58
THPTQG,2026,A00,01,01,,22.2,5
THPTQG,2026,A00,01,01,,22.25,172
THPTQG,2026,A00,01,01,,22.35,75
THPTQG,2026,A00,01,01,,22.45,5
THPTQG,2026,A00,01,01,,22.5,220
THPTQG,2026,A00,01,01,,22.6,67
THPTQG,2026,A00,01,01,,22.7,3
THPTQG,2026,A00,01,01,,22.75,220
THPTQG,2026,A00,01,01,,22.8,1
THPTQG,2026,A00,01,01,,22.85,72
THPTQG,2026,A00,01,01,,22.95,7
THPTQG,2026,A00,01,01,,23.0,237
THPTQG,2026,A00,01,01,,23.1,56
THPTQG,2026,A00,01,01,,23.2,4
THPTQG,2026,A00,01,01,,23.25,215
THPTQG,2026,A00,01,01,,23.35,71
THPTQG,2026,A00,01,01,,23.45,2
THPTQG,2026,A00,01,01,,23.5,248
THPTQG,2026,A00,01,01,,23.6,59
THPTQG,2026,A00,01,01,,23.7,4
THPTQG,2026,A00,01,01,,23.75,213
THPTQG,2026,A00,01,01,,23.85,59
THPTQG,2026,A00,01,01,,23.95,1
THPTQG,2026,A00,01,01,,24.0,214
THPTQG,2026,A00,01,01,,24.1,56
THPTQG,2026,A00,01,01,,24.25,222
THPTQG,2026,A00,01,01,,24.35,54
THPTQG,2026,A00,01,01,,24.45,1
THPTQG,2026,A00,01,01,,24.5,187
THPTQG,2026,A00,01,01,,24.6,41
THPTQG,2026,A00,01,01,,24.75,224
THPTQG,2026,A00,01,01,,24.85,36
THPTQG,2026,A00,01,01,,24.95,1
THPTQG,2026,A00,01,01,,25.0,221
THPTQG,2026,A00,01,01,,25.1,24
THPTQG,2026,A00,01,01,,25.2,1
THPTQG,2026,A00,01,01,,25.25,197
THPTQG,2026,A00,01,01,,25.35,23
THPTQG,2026,A00,01,01,,25.5,174
THPTQG,2026,A00,01,01,,25.6,14
THPTQG,2026,A00,01,01,,25.75,161
THPTQG,2026,A00,01,01,,25.85,10
THPTQG,2026,A00,01,01,,26.0,146
THPTQG,2026,A00,01,01,,26.1,8
THPTQG,2026,A00,01,01,,26.2,1
THPTQG,2026,A00,01,01,,26.25,116
THPTQG,2026,A00,01,01,,26.35,5
THPTQG,2026,A00,01,01,,26.5,104
THPTQG,2026,A00,01,01,,26.6,2
THPTQG,2026,A00,01,01,,26.75,113
THPTQG,2026,A00,01,01,,26.85,4
THPTQG,2026,A00,01,01,,27.0,84
THPTQG,2026,A00,01,01,,27.1,3
THPTQG,2026,A00,01,01,,27.25,69
THPTQG,2026,A00,01,01,,27.35,4
THPTQG,2026,A00,01,01,,27.5,57
THPTQG,2026,A00,01,01,,27.6,1
THPTQG,2026,A00,01,01,,27.75,44
THPTQG,2026,A00,01,01,,28.0,44
THPTQG,2026,A00,01,01,,28.25,30
THPTQG,2026,A00,01,01,,28.35,1
THPTQG,2026,A00,01,01,,28.5,30
THPTQG,2026,A00,01,01,,28.75,12
THPTQG,2026,A00,01,01,,29.0,7
THPTQG,2026,A00,01,01,,29.25,10
THPTQG,2026,A00,01,01,,29.5,6
THPTQG,2026,A00,01,01,,29.75,2
THPTQG,2026,A00,04,04,,7.6,1
THPTQG,2026,A00,04,04,,7.7,1
THPTQG,2026,A00,04,04,,8.15,1
THPTQG,2026,A00,04,04,,8.2,1
THPTQG,2026,A00,04,04,,8.5,1
THPTQG,2026,A00,04,04,,8.7,1
THPTQG,2026,A00,04,04,,8.75,1
THPTQG,2026,A00,04,04,,8.95,2
THPTQG,2026,A00,04,04,,9.55,2
THPTQG,2026,A00,04,04,,9.6,1
THPTQG,2026,A00,04,04,,9.8,1
THPTQG,2026,A00,04,04,,10.2,1
THPTQG,2026,A00,04,04,,10.45,1
THPTQG,2026,A00,04,04,,10.6,2
THPTQG,2026,A00,04,04,,10.7,1
THPTQG,2026,A00,04,04,,10.8,1
THPTQG,2026,A00,04,04,,10.85,1
THPTQG,2026,A00,04,04,,11.0,1
THPTQG,2026,A00,04,04,,11.1,2
THPTQG,2026,A00,04,04,,11.3,1
THPTQG,2026,A00,04,04,,11.35,2
THPTQG,2026,A00,04,04,,11.45,1
THPTQG,2026,A00,04,04,,11.6,1
THPTQG,2026,A00,04,04,,11.75,1
THPTQG,2026,A00,04,04,,11.85,1
THPTQG,2026,A00,04,04,,11.95,2
THPTQG,2026,A00,04,04,,12.0,1
THPTQG,2026,A00,04,04,,12.1,3
THPTQG,2026,A00,04,04,,12.25,1
THPTQG,2026,A00,04,04,,12.35,1
THPTQG,2026,A00,04,04,,12.45,1
THPTQG,2026,A00,04,04,,12.5,4
THPTQG,2026,A00,04,04,,12.6,1
THPTQG,2026,A00,04,04,,12.7,1
THPTQG,2026,A00,04,04,,12.75,1
THPTQG,2026,A00,04,04,,12.85,3
THPTQG,2026,A00,04,04,,12.95,4
THPTQG,2026,A00,04,04,,13.1,1
THPTQG,2026,A00,04,04,,13.25,1
THPTQG,2026,A00,04,04,,13.35,2
THPTQG,2026,A00,04,04,,13.6,2
THPTQG,2026,A00,04,04,,13.7,2
THPTQG,2026,A00,04,04,,13.75,1
THPTQG,2026,A00,04,04,,13.85,3
THPTQG,2026,A00,04,04,,13.95,3
THPTQG,2026,A00,04,04,,14.1,3
THPTQG,2026,A00,04,04,,14.2,4
THPTQG,2026,A00,04,04,,14.25,3
THPTQG,2026,A00,04,04,,14.35,4
THPTQG,2026,A00,04,04,,14.5,3
THPTQG,2026,A00,04,04,,14.6,2
THPTQG,2026,A00,04,04,,14.75,7
THPTQG,2026,A00,04,04,,14.85,7
THPTQG,2026,A00,04,04,,14.95,3
THPTQG,2026,A00,04,04,,15.0,3
THPTQG,2026,A00,04,04,,15.1,1
THPTQG,2026,A00,04,04,,15.2,1
THPTQG,2026,A00,04,04,,15.25,2
THPTQG,2026,A00,04,04,,15.35,2
THPTQG,2026,A00,04,04,,15.45,1
THPTQG,2026,A00,04,04,,15.5,1
THPTQG,2026,A00,04,04,,15.55,1
THPTQG,2026,A00,04,04,,15.6,3
THPTQG,2026,A00,04,04,,15.75,3
THPTQG,2026,A00,04,04,,15.95,3
THPTQG,2026,A00,04,04,,16.0,6
THPTQG,2026,A00,04,04,,16.1,2
THPTQG,2026,A00,04,04,,16.35,2
THPTQG,2026,A00,04,04,,16.45,1
THPTQG,2026,A00,04,04,,16.5,7
THPTQG,2026,A00,04,04,,16.6,1
THPTQG,2026,A00,04,04,,16.7,3
THPTQG,2026,A00,04,04,,16.75,6
THPTQG,2026,A00,04,04,,16.85,2
THPTQG,2026,A00,04,04,,16.95,1
THPTQG,2026,A00,04,04,,17.0,2
THPTQG,2026,A00,04,04,,17.05,2
THPTQG,2026,A00,04,04,,17.1,4
THPTQG,2026,A00,04,04,,17.25,2
THPTQG,2026,A00,04,04,,17.35,1
THPTQG,2026,A00,04,04,,17.5,6
THPTQG,2026,A00,04,04,,17.6,3
THPTQG,2026,A00,04,04,,17.7,1
THPTQG,2026,A00,04,04,,17.75,6
THPTQG,2026,A00,04,04,,17.85,5
THPTQG,2026,A00,04,04,,17.95,1
THPTQG,2026,A00,04,04,,18.0,5
THPTQG,2026,A00,04,04,,18.05,1
THPTQG,2026,A00,04,04,,18.1,7
THPTQG,2026,A00,04,04,,18.2,1
THPTQG,2026,A00,04,04,,18.25,5
THPTQG,2026,A00,04,04,,18.3,1
THPTQG,2026,A00,04,04,,18.35,4
THPTQG,2026,A00,04,04,,18.5,2
THPTQG,2026,A00,04,04,,18.6,2
THPTQG,2026,A00,04,04,,18.75,7
THPTQG,2026,A00,04,04,,18.85,1
THPTQG,2026,A00,04,04,,19.0,8
THPTQG,2026,A00,04,04,,19.1,1
THPTQG,2026,A00,04,04,,19.25,4
THPTQG,2026,A00,04,04,,19.3,1
THPTQG,2026,A00,04,04,,19.35,2
THPTQG,2026,A00,04,04,,19.45,1
THPTQG,2026,A00,04,04,,19.5,11
THPTQG,2026,A00,04,04,,19.6,3
THPTQG,2026,A00,04,04,,19.75,3
THPTQG,2026,A00,04,04,,19.85,3
THPTQG,2026,A00,04,04,,19.95,1
THPTQG,2026,A00,04,04,,20.0,6
THPTQG,2026,A00,04,04,,20.1,4
THPTQG,2026,A00,04,04,,20.2,1
THPTQG,2026,A00,04,04,,20.25,6
THPTQG,2026,A00,04,04,,20.5,9
THPTQG,2026,A00,04,04,,20.6,3
THPTQG,2026,A00,04,04,,20.7,1
THPTQG,2026,A00,04,04,,20.75,2
THPTQG,2026,A00,04,04,,20.85,1
THPTQG,2026,A00,04,04,,20.95,1
THPTQG,2026,A00,04,04,,21.0,6
THPTQG,2026,A00,04,04,,21.1,2
THPTQG,2026,A00,04,04,,21.2,1
THPTQG,2026,A00,04,04,,21.25,11
THPTQG,2026,A00,04,04,,21.35,3
THPTQG,2026,A00,04,04,,21.5,8
THPTQG,2026,A00,04,04,,21.6,3
THPTQG,2026,A00,04,04,,21.75,7
THPTQG,2026,A00,04,04,,21.85,5
THPTQG,2026,A00,04,04,,22.0,4
THPTQG,2026,A00,04,04,,22.1,3
THPTQG,2026,A00,04,04,,22.25,10
THPTQG,2026,A00,04,04,,22.35,3
THPTQG,2026,A00,04,04,,22.5,7
THPTQG,2026,A00,04,04,,22.6,3
THPTQG,2026,A00,04,04,,22.75,8
THPTQG,2026,A00,04,04,,22.85,2
THPTQG,2026,A00,04,04,,23.0,6
THPTQG,2026,A00,04,04,,23.1,1
THPTQG,2026,A00,04,04,,23.25,8
THPTQG,2026,A00,04,04,,23.35,4
THPTQG,2026,A00,04,04,,23.5,9
THPTQG,2026,A00,04,04,,23.6,2
THPTQG,2026,A00,04,04,,23.75,11
THPTQG,2026,A00,04,04,,23.85,3
THPTQG,2026,A00,04,04,,24.0,7
THPTQG,2026,A00,04,04,,24.1,3
THPTQG,2026,A00,04,04,,24.25,16
THPTQG,2026,A00,04,04,,24.35,2
THPTQG,2026,A00,04,04,,24.5,4
THPTQG,2026,A00,04,04,,24.6,1
THPTQG,2026,A00,04,04,,24.75,5
THPTQG,2026,A00,04,04,,25.0,5
THPTQG,2026,A00,04,04,,25.25,3
THPTQG,2026,A00,04,04,,25.35,1
THPTQG,2026,A00,04,04,,25.5,8
THPTQG,2026,A00,04,04,,25.6,1
THPTQG,2026,A00,04,04,,25.75,2
THPTQG,2026,A00,04,04,,25.85,2
THPTQG,2026,A00,04,04,,26.0,2
THPTQG,2026,A00,04,04,,26.1,1
THPTQG,2026,A00,04,04,,26.25,6
THPTQG,2026,A00,04,04,,26.35,3
THPTQG,2026,A00,04,04,,26.5,3
THPTQG,2026,A00,04,04,,26.6,1
THPTQG,2026,A00,04,04,,26.75,1
THPTQG,2026,A00,04,04,,27.25,1
THPTQG,2026,A00,04,04,,27.5,2
THPTQG,2026,A00,04,04,,27.75,2
THPTQG,2026,A00,04,04,,28.0,2
THPTQG,2026,A00,04,04,,28.25,2
THPTQG,2026,A00,08,08,,6.65,1
THPTQG,2026,A00,08,08,,8.95,1
THPTQG,2026,A00,08,08,,9.65,1
THPTQG,2026,A00,08,08,,10.45,1
THPTQG,2026,A00,08,08,,11.05,1
THPTQG,2026,A00,08,08,,11.2,1
THPTQG,2026,A00,08,08,,11.25,1
THPTQG,2026,A00,08,08,,11.7,1
THPTQG,2026,A00,08,08,,11.8,1
THPTQG,2026,A00,08,08,,11.9,1
THPTQG,2026,A00,08,08,,12.0,1
THPTQG,2026,A00,08,08,,12.05,1
THPTQG,2026,A00,08,08,,12.1,2
THPTQG,2026,A00,08,08,,12.2,3
THPTQG,2026,A00,08,08,,12.35,1
THPTQG,2026,A00,08,08,,12.45,1
THPTQG,2026,A00,08,08,,12.55,2
THPTQG,2026,A00,08,08,,12.6,2
THPTQG,2026,A00,08,08,,12.7,2
THPTQG,2026,A00,08,08,,12.85,1
THPTQG,2026,A00,08,08,,13.1,3
THPTQG,2026,A00,08,08,,13.3,1
THPTQG,2026,A00,08,08,,13.35,2
THPTQG,2026,A00,08,08,,13.4,1
THPTQG,2026,A00,08,08,,13.45,2
THPTQG,2026,A00,08,08,,13.5,1
THPTQG,2026,A00,08,08,,13.55,2
THPTQG,2026,A00,08,08,,13.6,3
THPTQG,2026,A00,08,08,,13.75,2
THPTQG,2026,A00,08,08,,13.85,3
THPTQG,2026,A00,08,08,,13.95,1
THPTQG,2026,A00,08,08,,14.0,1
THPTQG,2026,A00,08,08,,14.05,1
THPTQG,2026,A00,08,08,,14.1,4
THPTQG,2026,A00,08,08,,14.15,1
THPTQG,2026,A00,08,08,,14.2,1
THPTQG,2026,A00,08,08,,14.25,2
THPTQG,2026,A00,08,08,,14.3,1
THPTQG,2026,A00,08,08,,14.35,6
THPTQG,2026,A00,08,08,,14.45,2
THPTQG,2026,A00,08,08,,14.5,1
THPTQG,2026,A00,08,08,,14.6,4
THPTQG,2026,A00,08,08,,14.7,3
THPTQG,2026,A00,08,08,,14.75,4
THPTQG,2026,A00,08,08,,14.8,4
THPTQG,2026,A00,08,08,,14.85,3
THPTQG,2026,A00,08,08,,15.0,5
THPTQG,2026,A00,08,08,,15.05,1
THPTQG,2026,A00,08,08,,15.1,1
THPTQG,2026,A00,08,08,,15.2,4
THPTQG,2026,A00,08,08,,15.25,5
THPTQG,2026,A00,08,08,,15.35,2
THPTQG,2026,A00,08,08,,15.45,1
THPTQG,2026,A00,08,08,,15.5,5
THPTQG,2026,A00,08,08,,15.55,1
THPTQG,2026,A00,08,08,,15.6,2
THPTQG,2026,A00,08,08,,15.7,1
THPTQG,2026,A00,08,08,,15.75,4
THPTQG,2026,A00,08,08,,15.8,2
THPTQG,2026,A00,08,08,,15.85,7
THPTQG,2026,A00,08,08,,15.95,2
THPTQG,2026,A00,08,08,,16.0,3
THPTQG,2026,A00,08,08,,16.1,1
THPTQG,2026,A00,08,08,,16.2,2
THPTQG,2026,A00,08,08,,16.25,8
THPTQG,2026,A00,08,08,,16.3,1
THPTQG,2026,A00,08,08,,16.35,7
THPTQG,2026,A00,08,08,,16.45,1
THPTQG,2026,A00,08,08,,16.5,4
THPTQG,2026,A00,08,08,,16.6,6
THPTQG,2026,A00,08,08,,16.75,9
THPTQG,2026,A00,08,08,,16.8,2
THPTQG,2026,A00,08,08,,16.85,7
THPTQG,2026,A00,08,08,,16.95,4
THPTQG,2026,A00,08,08,,17.0,8
THPTQG,2026,A00,08,08,,17.05,1
THPTQG,2026,A00,08,08,,17.1,6
THPTQG,2026,A00,08,08,,17.2,4
THPTQG,2026,A00,08,08,,17.25,6
THPTQG,2026,A00,08,08,,17.35,7
THPTQG,2026,A00,08,08,,17.5,12
THPTQG,2026,A00,08,08,,17.6,9
THPTQG,2026,A00,08,08,,17.7,1
THPTQG,2026,A00,08,08,,17.75,12
THPTQG,2026,A00,08,08,,17.8,1
THPTQG,2026,A00,08,08,,17.85,4
THPTQG,2026,A00,08,08,,17.95,3
THPTQG,2026,A00,08,08,,18.0,10
THPTQG,2026,A00,08,08,,18.1,13
THPTQG,2026,A00,08,08,,18.2,1
THPTQG,2026,A00,08,08,,18.25,15
THPTQG,2026,A00,08,08,,18.35,8
THPTQG,2026,A00,08,08,,18.45,3
THPTQG,2026,A00,08,08,,18.5,9
THPTQG,2026,A00,08,08,,18.6,5
THPTQG,2026,A00,08,08,,18.7,6
THPTQG,2026,A00,08,08,,18.75,13
THPTQG,2026,A00,08,08,,18.85,9
THPTQG,2026,A00,08,08,,18.95,2
THPTQG,2026,A00,08,08,,19.0,13
THPTQG,2026,A00,08,08,,19.1,6
THPTQG,2026,A00,08,08,,19.2,1
THPTQG,2026,A00,08,08,,19.25,18
THPTQG,2026,A00,08,08,,19.35,13
THPTQG,2026,A00,08,08,,19.45,3
THPTQG,2026,A00,08,08,,19.5,20
THPTQG,2026,A00,08,08,,19.6,5
THPTQG,2026,A00,08,08,,19.75,18
THPTQG,2026,A00,08,08,,19.85,11
THPTQG,2026,A00,08,08,,19.95,2
THPTQG,2026,A00,08,08,,20.0,20
THPTQG,2026,A00,08,08,,20.1,16
THPTQG,2026,A00,08,08,,20.2,1
THPTQG,2026,A00,08,08,,20.25,21
