ma_truong,ma_nganh,ten_nganh,to_hop,diem,diem_thang,phuong_thuc,nam,ghi_chu,nguon,source_url
DDM,7520501,Kỹ thuật địa chất,D01,13.00,,HocBa,2019,Học bạ xét 16 điểm,daniele15,
DDM,7520501,Kỹ thuật địa chất,D07,13.00,,HocBa,2019,Học bạ xét 16 điểm,daniele15,
DDM,7520501,Kỹ thuật địa chất,A00,16.00,,THPTQG,2019,,daniele15,
DDM,7520501,Kỹ thuật địa chất,A01,16.00,,THPTQG,2019,,daniele15,
DDM,7520501,Kỹ thuật địa chất,D01,16.00,,THPTQG,2019,,daniele15,
DDM,7520501,Kỹ thuật địa chất,D07,16.00,,THPTQG,2019,,daniele15,
DDM,7520503,Kỹ thuật trắc địa - bản đồ,A00,13.00,,HocBa,2019,Học bạ xét 16 điểm,daniele15,
DDM,7520503,Kỹ thuật trắc địa - bản đồ,A01,13.00,,HocBa,2019,Học bạ xét 16 điểm,daniele15,
DDM,7520503,Kỹ thuật trắc địa - bản đồ,D01,13.00,,HocBa,2019,Học bạ xét 16 điểm,daniele15,
DDM,7520503,Kỹ thuật trắc địa - bản đồ,D07,13.00,,HocBa,2019,Học bạ xét 16 điểm,daniele15,
DDM,7520503,Kỹ thuật trắc địa - bản đồ,A00,16.00,,THPTQG,2019,,daniele15,
DDM,7520503,Kỹ thuật trắc địa - bản đồ,A01,16.00,,THPTQG,2019,,daniele15,
DDM,7520503,Kỹ thuật trắc địa - bản đồ,D01,16.00,,THPTQG,2019,,daniele15,
DDM,7520503,Kỹ thuật trắc địa - bản đồ,D07,16.00,,THPTQG,2019,,daniele15,
DDM,7520601,Kỹ thuật mỏ,A00,13.00,,HocBa,2019,Học bạ xét 16 điểm,daniele15,
DDM,7520601,Kỹ thuật mỏ,A01,13.00,,HocBa,2019,Học bạ xét 16 điểm,daniele15,
DDM,7520601,Kỹ thuật mỏ,D01,13.00,,HocBa,2019,Học bạ xét 16 điểm,daniele15,
DDM,7520601,Kỹ thuật mỏ,D07,13.00,,HocBa,2019,Học bạ xét 16 điểm,daniele15,
DDM,7520601,Kỹ thuật mỏ,A00,16.00,,THPTQG,2019,,daniele15,
DDM,7520601,Kỹ thuật mỏ,A01,16.00,,THPTQG,2019,,daniele15,
DDM,7520601,Kỹ thuật mỏ,D01,16.00,,THPTQG,2019,,daniele15,
DDM,7520601,Kỹ thuật mỏ,D07,16.00,,THPTQG,2019,,daniele15,
DDM,7520607,Kỹ thuật tuyển khoáng,A00,13.00,,HocBa,2019,Học bạ xét 16 điểm,daniele15,
DDM,7520607,Kỹ thuật tuyển khoáng,A01,13.00,,HocBa,2019,Học bạ xét 16 điểm,daniele15,
DDM,7520607,Kỹ thuật tuyển khoáng,D01,13.00,,HocBa,2019,Học bạ xét 16 điểm,daniele15,
DDM,7520607,Kỹ thuật tuyển khoáng,D07,13.00,,HocBa,2019,Học bạ xét 16 điểm,daniele15,
DDM,7520607,Kỹ thuật tuyển khoáng,A00,16.00,,THPTQG,2019,,daniele15,
DDM,7520607,Kỹ thuật tuyển khoáng,A01,16.00,,THPTQG,2019,,daniele15,
DDM,7520607,Kỹ thuật tuyển khoáng,D01,16.00,,THPTQG,2019,,daniele15,
DDM,7520607,Kỹ thuật tuyển khoáng,D07,16.00,,THPTQG,2019,,daniele15,
DDN,51140201,Giáo dục Mầm non,,16.00,,THPTQG,2019,hệ cao đẳng,daniele15,
DDN,51140202,Giáo dục Tiểu học,A00,16.00,,THPTQG,2019,hệ cao đẳng,daniele15,
DDN,51140202,Giáo dục Tiểu học,A01,16.00,,THPTQG,2019,hệ cao đẳng,daniele15,
DDN,51140202,Giáo dục Tiểu học,C00,16.00,,THPTQG,2019,hệ cao đẳng,daniele15,
DDN,51140202,Giáo dục Tiểu học,D01,16.00,,THPTQG,2019,hệ cao đẳng,daniele15,
DDN,51140209,Sư phạm Toán học,A00,19.00,,THPTQG,2019,hệ cao đẳng,daniele15,
DDN,51140209,Sư phạm Toán học,A01,19.00,,THPTQG,2019,hệ cao đẳng,daniele15,
DDN,51140211,Sư phạm Vật lý,A00,16.00,,THPTQG,2019,hệ cao đẳng,daniele15,
DDN,51140211,Sư phạm Vật lý,A01,16.00,,THPTQG,2019,hệ cao đẳng,daniele15,
DDN,51140212,Sư phạm Hóa học,A00,19.50,,THPTQG,2019,hệ cao đẳng,daniele15,
DDN,51140212,Sư phạm Hóa học,B00,19.50,,THPTQG,2019,hệ cao đẳng,daniele15,
DDN,51140212,Sư phạm Hóa học,D07,19.50,,THPTQG,2019,hệ cao đẳng,daniele15,
DDN,51140217,Sư phạm Ngữ văn,C00,19.80,,THPTQG,2019,hệ cao đẳng,daniele15,
DDN,51140217,Sư phạm Ngữ văn,D01,19.80,,THPTQG,2019,hệ cao đẳng,daniele15,
DDN,51140217,Sư phạm Ngữ văn,D14,19.80,,THPTQG,2019,hệ cao đẳng,daniele15,
DDN,51140231,Sư phạm Tiếng Anh,A01,16.00,,THPTQG,2019,hệ cao đẳng,daniele15,
DDN,51140231,Sư phạm Tiếng Anh,D01,16.00,,THPTQG,2019,hệ cao đẳng,daniele15,
DDN,7140201,Giáo dục Mầm non,,18.00,,THPTQG,2019,,daniele15,
DDN,7140202,Giáo dục Tiểu học,A00,18.50,,THPTQG,2019,,daniele15,
DDN,7140202,Giáo dục Tiểu học,A01,18.50,,THPTQG,2019,,daniele15,
DDN,7140202,Giáo dục Tiểu học,C00,18.50,,THPTQG,2019,,daniele15,
DDN,7140202,Giáo dục Tiểu học,D01,18.50,,THPTQG,2019,,daniele15,
DDN,7140209,Sư phạm Toán học,A00,18.00,,THPTQG,2019,,daniele15,
DDN,7140209,Sư phạm Toán học,A01,18.00,,THPTQG,2019,,daniele15,
DDN,7140211,Sư phạm Vật lý,A00,24.70,,THPTQG,2019,,daniele15,
DDN,7140211,Sư phạm Vật lý,A01,24.70,,THPTQG,2019,,daniele15,
DDN,7140212,Sư phạm Hóa học,A00,18.00,,THPTQG,2019,,daniele15,
DDN,7140212,Sư phạm Hóa học,B00,18.00,,THPTQG,2019,,daniele15,
DDN,7140212,Sư phạm Hóa học,D07,18.00,,THPTQG,2019,,daniele15,
DDN,7140213,Sư phạm Sinh học,A02,18.50,,THPTQG,2019,,daniele15,
DDN,7140213,Sư phạm Sinh học,B00,18.50,,THPTQG,2019,,daniele15,
DDN,7140217,Sư phạm Ngữ văn,C00,18.00,,THPTQG,2019,,daniele15,
DDN,7140217,Sư phạm Ngữ văn,D01,18.00,,THPTQG,2019,,daniele15,
DDN,7140217,Sư phạm Ngữ văn,D14,18.00,,THPTQG,2019,,daniele15,
DDN,7140218,Sư phạm Lịch sử,C00,22.60,,THPTQG,2019,,daniele15,
DDN,7140218,Sư phạm Lịch sử,D14,22.60,,THPTQG,2019,,daniele15,
DDN,7140231,Sư phạm Tiếng Anh,A01,18.00,,THPTQG,2019,,daniele15,
DDN,7140231,Sư phạm Tiếng Anh,D01,18.00,,THPTQG,2019,,daniele15,
DDN,7220201,Ngôn ngữ Anh,A01,15.00,,THPTQG,2019,,daniele15,
DDN,7220201,Ngôn ngữ Anh,D01,15.00,,THPTQG,2019,,daniele15,
DDN,7220201,Ngôn ngữ Anh,A01,16.00,,THPTQG,2019,,daniele15,
DDN,7220201,Ngôn ngữ Anh,D01,16.00,,THPTQG,2019,,daniele15,
DDN,7220204,Ngôn ngữ Trung Quốc,D01,15.00,,THPTQG,2019,,daniele15,
DDN,7220204,Ngôn ngữ Trung Quốc,D09,15.00,,THPTQG,2019,,daniele15,
DDN,7220204,Ngôn ngữ Trung Quốc,D65,15.00,,THPTQG,2019,,daniele15,
DDN,7220204,Ngôn ngữ Trung Quốc,D71,15.00,,THPTQG,2019,,daniele15,
DDN,7320108,Quan hệ công chúng,C00,15.00,,THPTQG,2019,,daniele15,
DDN,7320108,Quan hệ công chúng,C19,15.00,,THPTQG,2019,,daniele15,
DDN,7320108,Quan hệ công chúng,D01,15.00,,THPTQG,2019,,daniele15,
DDN,7320108,Quan hệ công chúng,D15,15.00,,THPTQG,2019,,daniele15,
DDN,7340101,Quản trị kinh doanh,A00,15.00,,THPTQG,2019,,daniele15,
DDN,7340101,Quản trị kinh doanh,A01,15.00,,THPTQG,2019,,daniele15,
DDN,7340101,Quản trị kinh doanh,D01,15.00,,THPTQG,2019,,daniele15,
DDN,7340101,Quản trị kinh doanh,A00,16.00,,THPTQG,2019,,daniele15,
DDN,7340101,Quản trị kinh doanh,A01,16.00,,THPTQG,2019,,daniele15,
DDN,7340101,Quản trị kinh doanh,D01,16.00,,THPTQG,2019,,daniele15,
DDN,7340201,Tài chính - Ngân hàng,A01,15.00,,THPTQG,2019,,daniele15,
DDN,7340201,Tài chính - Ngân hàng,A10,15.00,,THPTQG,2019,,daniele15,
DDN,7340201,Tài chính - Ngân hàng,C14,15.00,,THPTQG,2019,,daniele15,
DDN,7340201,Tài chính - Ngân hàng,D01,15.00,,THPTQG,2019,,daniele15,
DDN,7340301,Kế toán,A00,15.00,,THPTQG,2019,,daniele15,
DDN,7340301,Kế toán,A01,15.00,,THPTQG,2019,,daniele15,
DDN,7340301,Kế toán,D01,15.00,,THPTQG,2019,,daniele15,
DDN,7380107,Luật,A08,15.00,,THPTQG,2019,Luật kinh tế,daniele15,
DDN,7380107,Luật,A09,15.00,,THPTQG,2019,Luật kinh tế,daniele15,
DDN,7380107,Luật,C00,15.00,,THPTQG,2019,Luật kinh tế,daniele15,
DDN,7380107,Luật,C19,15.00,,THPTQG,2019,Luật kinh tế,daniele15,
DDN,7440301,Khoa học môi trường,A00,15.00,,THPTQG,2019,,daniele15,
DDN,7440301,Khoa học môi trường,A02,15.00,,THPTQG,2019,,daniele15,
DDN,7440301,Khoa học môi trường,B00,15.00,,THPTQG,2019,,daniele15,
DDN,7440301,Khoa học môi trường,D07,15.00,,THPTQG,2019,,daniele15,
DDN,7480201,Công nghệ thông tin,A00,15.00,,THPTQG,2019,,daniele15,
DDN,7480201,Công nghệ thông tin,A10,15.00,,THPTQG,2019,,daniele15,
DDN,7480201,Công nghệ thông tin,D84,15.00,,THPTQG,2019,,daniele15,
DDN,7580102,Kiến trúc,H06,15.00,,THPTQG,2019,Kiến trúc cảnh quan,daniele15,
DDN,7580102,Kiến trúc,H08,15.00,,THPTQG,2019,Kiến trúc cảnh quan,daniele15,
DDN,7580102,Kiến trúc,V00,15.00,,THPTQG,2019,Kiến trúc cảnh quan,daniele15,
DDN,7580102,Kiến trúc,V01,15.00,,THPTQG,2019,Kiến trúc cảnh quan,daniele15,
DDN,7580201,Kỹ thuật xây dựng,A00,15.00,,THPTQG,2019,,daniele15,
DDN,7580201,Kỹ thuật xây dựng,A01,15.00,,THPTQG,2019,,daniele15,
DDN,7580201,Kỹ thuật xây dựng,A10,15.00,,THPTQG,2019,,daniele15,
DDN,7580201,Kỹ thuật xây dựng,A11,15.00,,THPTQG,2019,,daniele15,
DDN,7720201,Dược học,A00,20.00,,THPTQG,2019,,daniele15,
DDN,7720201,Dược học,A11,20.00,,THPTQG,2019,,daniele15,
DDN,7720201,Dược học,B00,20.00,,THPTQG,2019,,daniele15,
DDN,7720201,Dược học,D07,20.00,,THPTQG,2019,,daniele15,
DDN,7720301,Điều dưỡng,B00,18.00,,THPTQG,2019,,daniele15,
DDN,7720301,Điều dưỡng,C14,18.00,,THPTQG,2019,,daniele15,
DDN,7720301,Điều dưỡng,D07,18.00,,THPTQG,2019,,daniele15,
DDN,7720301,Điều dưỡng,D66,18.00,,THPTQG,2019,,daniele15,
DDN,7810103,Quản trị dịch vụ du lịch và lữ hành,A07,15.00,,THPTQG,2019,,daniele15,
DDN,7810103,Quản trị dịch vụ du lịch và lữ hành,A08,15.00,,THPTQG,2019,,daniele15,
DDN,7810103,Quản trị dịch vụ du lịch và lữ hành,C00,15.00,,THPTQG,2019,,daniele15,
DDN,7810103,Quản trị dịch vụ du lịch và lữ hành,D01,15.00,,THPTQG,2019,,daniele15,
DDN,7850103,Quản lý đất đai,A00,20.80,,THPTQG,2019,,daniele15,
DDN,7850103,Quản lý đất đai,A01,20.80,,THPTQG,2019,,daniele15,
DDN,7850103,Quản lý đất đai,B00,20.80,,THPTQG,2019,,daniele15,
DDP,7140202,Giáo dục Tiểu học,A00,19.50,,THPTQG,2019,,daniele15,
DDP,7140202,Giáo dục Tiểu học,A09,19.50,,THPTQG,2019,,daniele15,
DDP,7140202,Giáo dục Tiểu học,C00,19.50,,THPTQG,2019,,daniele15,
DDP,7140202,Giáo dục Tiểu học,D01,19.50,,THPTQG,2019,,daniele15,
DDP,7310205,Quản lý nhà nước,A00,14.00,,THPTQG,2019,,daniele15,
DDP,7310205,Quản lý nhà nước,A09,14.00,,THPTQG,2019,,daniele15,
DDP,7310205,Quản lý nhà nước,C00,14.00,,THPTQG,2019,,daniele15,
DDP,7310205,Quản lý nhà nước,D01,14.00,,THPTQG,2019,,daniele15,
DDP,7340101,Quản trị kinh doanh,A00,14.00,,THPTQG,2019,,daniele15,
DDP,7340101,Quản trị kinh doanh,A09,14.00,,THPTQG,2019,,daniele15,
DDP,7340101,Quản trị kinh doanh,C00,14.00,,THPTQG,2019,,daniele15,
DDP,7340101,Quản trị kinh doanh,D01,14.00,,THPTQG,2019,,daniele15,
DDP,7340201,Tài chính - Ngân hàng,A00,14.86,,THPTQG,2019,,daniele15,
DDP,7340201,Tài chính - Ngân hàng,A09,14.86,,THPTQG,2019,,daniele15,
DDP,7340201,Tài chính - Ngân hàng,C00,14.86,,THPTQG,2019,,daniele15,
DDP,7340201,Tài chính - Ngân hàng,D01,14.86,,THPTQG,2019,,daniele15,
DDP,7340301,Kế toán,A00,14.00,,THPTQG,2019,,daniele15,
DDP,7340301,Kế toán,A09,14.00,,THPTQG,2019,,daniele15,
DDP,7340301,Kế toán,C00,14.00,,THPTQG,2019,,daniele15,
DDP,7340301,Kế toán,D01,14.00,,THPTQG,2019,,daniele15,
DDP,7380107,Luật,A00,14.25,,THPTQG,2019,Luật kinh tế,daniele15,
DDP,7380107,Luật,A09,14.25,,THPTQG,2019,Luật kinh tế,daniele15,
DDP,7380107,Luật,C00,14.25,,THPTQG,2019,Luật kinh tế,daniele15,
DDP,7380107,Luật,D01,14.25,,THPTQG,2019,Luật kinh tế,daniele15,
DDP,7420201,Công nghệ sinh học,A00,14.40,,THPTQG,2019,,daniele15,
DDP,7420201,Công nghệ sinh học,B00,14.40,,THPTQG,2019,,daniele15,
DDP,7420201,Công nghệ sinh học,D07,14.40,,THPTQG,2019,,daniele15,
DDP,7420201,Công nghệ sinh học,D08,14.40,,THPTQG,2019,,daniele15,
DDP,7480201,Công nghệ thông tin,A00,14.05,,THPTQG,2019,,daniele15,
DDP,7480201,Công nghệ thông tin,A01,14.05,,THPTQG,2019,,daniele15,
DDP,7480201,Công nghệ thông tin,A04,14.05,,THPTQG,2019,,daniele15,
DDP,7480201,Công nghệ thông tin,D01,14.05,,THPTQG,2019,,daniele15,
DDP,7580201,Kỹ thuật xây dựng,A00,14.15,,THPTQG,2019,Chuyên ngành Xây dựng dân dụng & công nghiệp,daniele15,
DDP,7580201,Kỹ thuật xây dựng,A01,14.15,,THPTQG,2019,Chuyên ngành Xây dựng dân dụng & công nghiệp,daniele15,
DDP,7580201,Kỹ thuật xây dựng,A04,14.15,,THPTQG,2019,Chuyên ngành Xây dựng dân dụng & công nghiệp,daniele15,
DDP,7580201,Kỹ thuật xây dựng,D01,14.15,,THPTQG,2019,Chuyên ngành Xây dựng dân dụng & công nghiệp,daniele15,
DDP,7810103,Quản trị dịch vụ du lịch và lữ hành,A00,14.00,,THPTQG,2019,,daniele15,
DDP,7810103,Quản trị dịch vụ du lịch và lữ hành,A09,14.00,,THPTQG,2019,,daniele15,
DDP,7810103,Quản trị dịch vụ du lịch và lữ hành,C00,14.00,,THPTQG,2019,,daniele15,
DDP,7810103,Quản trị dịch vụ du lịch và lữ hành,D01,14.00,,THPTQG,2019,,daniele15,
DDQ,7310101,Kinh tế,A00,20.75,,THPTQG,2019,,daniele15,
DDQ,7310101,Kinh tế,A01,20.75,,THPTQG,2019,,daniele15,
DDQ,7310101,Kinh tế,D01,20.75,,THPTQG,2019,,daniele15,
DDQ,7310101,Kinh tế,D90,20.75,,THPTQG,2019,,daniele15,
DDQ,7310107,Thống kê kinh tế,A00,19.75,,THPTQG,2019,,daniele15,
DDQ,7310107,Thống kê kinh tế,A01,19.75,,THPTQG,2019,,daniele15,
DDQ,7310107,Thống kê kinh tế,D01,19.75,,THPTQG,2019,,daniele15,
DDQ,7310107,Thống kê kinh tế,D90,19.75,,THPTQG,2019,,daniele15,
DDQ,7310205,Quản lý nhà nước,A00,19.50,,THPTQG,2019,,daniele15,
DDQ,7310205,Quản lý nhà nước,A01,19.50,,THPTQG,2019,,daniele15,
DDQ,7310205,Quản lý nhà nước,D01,19.50,,THPTQG,2019,,daniele15,
DDQ,7310205,Quản lý nhà nước,D96,19.50,,THPTQG,2019,,daniele15,
DDQ,7340101,Quản trị kinh doanh,A00,22.00,,THPTQG,2019,,daniele15,
DDQ,7340101,Quản trị kinh doanh,A01,22.00,,THPTQG,2019,,daniele15,
DDQ,7340101,Quản trị kinh doanh,D01,22.00,,THPTQG,2019,,daniele15,
DDQ,7340101,Quản trị kinh doanh,D90,22.00,,THPTQG,2019,,daniele15,
DDQ,7340115,Marketing,A00,22.75,,THPTQG,2019,,daniele15,
DDQ,7340115,Marketing,A01,22.75,,THPTQG,2019,,daniele15,
DDQ,7340115,Marketing,D01,22.75,,THPTQG,2019,,daniele15,
DDQ,7340115,Marketing,D90,22.75,,THPTQG,2019,,daniele15,
DDQ,7340120,Kinh doanh quốc tế,A00,24.00,,THPTQG,2019,,daniele15,
DDQ,7340120,Kinh doanh quốc tế,A01,24.00,,THPTQG,2019,,daniele15,
DDQ,7340120,Kinh doanh quốc tế,D01,24.00,,THPTQG,2019,,daniele15,
DDQ,7340120,Kinh doanh quốc tế,D90,24.00,,THPTQG,2019,,daniele15,
DDQ,7340121,Kinh doanh thương mại,A00,21.75,,THPTQG,2019,,daniele15,
DDQ,7340121,Kinh doanh thương mại,A01,21.75,,THPTQG,2019,,daniele15,
DDQ,7340121,Kinh doanh thương mại,D01,21.75,,THPTQG,2019,,daniele15,
DDQ,7340121,Kinh doanh thương mại,D90,21.75,,THPTQG,2019,,daniele15,
DDQ,7340122,Thương mại điện tử,A00,21.25,,THPTQG,2019,,daniele15,
DDQ,7340122,Thương mại điện tử,A01,21.25,,THPTQG,2019,,daniele15,
DDQ,7340122,Thương mại điện tử,D01,21.25,,THPTQG,2019,,daniele15,
DDQ,7340122,Thương mại điện tử,D90,21.25,,THPTQG,2019,,daniele15,
DDQ,7340201,Tài chính - Ngân hàng,A00,20.50,,THPTQG,2019,,daniele15,
DDQ,7340201,Tài chính - Ngân hàng,A01,20.50,,THPTQG,2019,,daniele15,
DDQ,7340201,Tài chính - Ngân hàng,D01,20.50,,THPTQG,2019,,daniele15,
DDQ,7340201,Tài chính - Ngân hàng,D90,20.50,,THPTQG,2019,,daniele15,
DDQ,7340301,Kế toán,A00,21.00,,THPTQG,2019,,daniele15,
DDQ,7340301,Kế toán,A01,21.00,,THPTQG,2019,,daniele15,
DDQ,7340301,Kế toán,D01,21.00,,THPTQG,2019,,daniele15,
DDQ,7340301,Kế toán,D90,21.00,,THPTQG,2019,,daniele15,
DDQ,7340302,Kiểm toán,A00,21.00,,THPTQG,2019,,daniele15,
DDQ,7340302,Kiểm toán,A01,21.00,,THPTQG,2019,,daniele15,
DDQ,7340302,Kiểm toán,D01,21.00,,THPTQG,2019,,daniele15,
DDQ,7340302,Kiểm toán,D90,21.00,,THPTQG,2019,,daniele15,
DDQ,7340404,Quản trị nhân lực,A00,21.75,,THPTQG,2019,,daniele15,
DDQ,7340404,Quản trị nhân lực,A01,21.75,,THPTQG,2019,,daniele15,
DDQ,7340404,Quản trị nhân lực,D01,21.75,,THPTQG,2019,,daniele15,
DDQ,7340404,Quản trị nhân lực,D90,21.75,,THPTQG,2019,,daniele15,
DDQ,7340405,Hệ thống thông tin quản lý,A00,19.50,,THPTQG,2019,,daniele15,
DDQ,7340405,Hệ thống thông tin quản lý,A01,19.50,,THPTQG,2019,,daniele15,
DDQ,7340405,Hệ thống thông tin quản lý,D01,19.50,,THPTQG,2019,,daniele15,
DDQ,7340405,Hệ thống thông tin quản lý,D90,19.50,,THPTQG,2019,,daniele15,
DDQ,7380101,Luật,A00,20.00,,THPTQG,2019,,daniele15,
DDQ,7380101,Luật,A01,20.00,,THPTQG,2019,,daniele15,
DDQ,7380101,Luật,D01,20.00,,THPTQG,2019,,daniele15,
DDQ,7380101,Luật,D96,20.00,,THPTQG,2019,,daniele15,
DDQ,7380107,Luật,A00,21.25,,THPTQG,2019,Luật kinh tế,daniele15,
DDQ,7380107,Luật,A01,21.25,,THPTQG,2019,Luật kinh tế,daniele15,
DDQ,7380107,Luật,D01,21.25,,THPTQG,2019,Luật kinh tế,daniele15,
DDQ,7380107,Luật,D96,21.25,,THPTQG,2019,Luật kinh tế,daniele15,
DDQ,7810103,Quản trị dịch vụ du lịch và lữ hành,A00,22.25,,THPTQG,2019,,daniele15,
DDQ,7810103,Quản trị dịch vụ du lịch và lữ hành,A01,22.25,,THPTQG,2019,,daniele15,
DDQ,7810103,Quản trị dịch vụ du lịch và lữ hành,D01,22.25,,THPTQG,2019,,daniele15,
DDQ,7810103,Quản trị dịch vụ du lịch và lữ hành,D90,22.25,,THPTQG,2019,,daniele15,
DDQ,7810201,Quản trị khách sạn,A00,23.00,,THPTQG,2019,,daniele15,
DDQ,7810201,Quản trị khách sạn,A01,23.00,,THPTQG,2019,,daniele15,
DDQ,7810201,Quản trị khách sạn,D01,23.00,,THPTQG,2019,,daniele15,
DDQ,7810201,Quản trị khách sạn,D90,23.00,,THPTQG,2019,,daniele15,
DDS,7140201,Giáo dục Mầm non,,18.35,,THPTQG,2019,TTNV <= 1,daniele15,
DDS,7140202,Giáo dục Tiểu học,D01,18.00,,THPTQG,2019,TTNV <= 1,daniele15,
DDS,7140204,Giáo dục Công dân,C00,18.00,,THPTQG,2019,TTNV <= 2,daniele15,
DDS,7140204,Giáo dục Công dân,C19,18.00,,THPTQG,2019,TTNV <= 2,daniele15,
DDS,7140204,Giáo dục Công dân,C20,18.00,,THPTQG,2019,TTNV <= 2,daniele15,
DDS,7140204,Giáo dục Công dân,D66,18.00,,THPTQG,2019,TTNV <= 2,daniele15,
DDS,7140205,Giáo dục Chính trị,C00,18.00,,THPTQG,2019,TTNV <= 2,daniele15,
DDS,7140205,Giáo dục Chính trị,C19,18.00,,THPTQG,2019,TTNV <= 2,daniele15,
DDS,7140205,Giáo dục Chính trị,C20,18.00,,THPTQG,2019,TTNV <= 2,daniele15,
DDS,7140205,Giáo dục Chính trị,D66,18.00,,THPTQG,2019,TTNV <= 2,daniele15,
DDS,7140209,Sư phạm Toán học,A00,19.00,,THPTQG,2019,TTNV <=,daniele15,
DDS,7140209,Sư phạm Toán học,A01,19.00,,THPTQG,2019,TTNV <=,daniele15,
DDS,7140210,Sư phạm Tin học,A00,19.40,,THPTQG,2019,TTNV <= 1,daniele15,
DDS,7140210,Sư phạm Tin học,A01,19.40,,THPTQG,2019,TTNV <= 1,daniele15,
DDS,7140211,Sư phạm Vật lý,A00,18.00,,THPTQG,2019,TTNV <= 1,daniele15,
DDS,7140211,Sư phạm Vật lý,A01,18.00,,THPTQG,2019,TTNV <= 1,daniele15,
DDS,7140211,Sư phạm Vật lý,A02,18.00,,THPTQG,2019,TTNV <= 1,daniele15,
DDS,7140212,Sư phạm Hóa học,A00,18.05,,THPTQG,2019,TTNV <= 2,daniele15,
DDS,7140212,Sư phạm Hóa học,B00,18.05,,THPTQG,2019,TTNV <= 2,daniele15,
DDS,7140212,Sư phạm Hóa học,D07,18.05,,THPTQG,2019,TTNV <= 2,daniele15,
DDS,7140213,Sư phạm Sinh học,B00,18.30,,THPTQG,2019,TTNV <= 1,daniele15,
DDS,7140213,Sư phạm Sinh học,D08,18.30,,THPTQG,2019,TTNV <= 1,daniele15,
DDS,7140217,Sư phạm Ngữ văn,C00,19.50,,THPTQG,2019,TTNV <= 3,daniele15,
DDS,7140217,Sư phạm Ngữ văn,C14,19.50,,THPTQG,2019,TTNV <= 3,daniele15,
DDS,7140217,Sư phạm Ngữ văn,D66,19.50,,THPTQG,2019,TTNV <= 3,daniele15,
DDS,7140218,Sư phạm Lịch sử,C00,18.00,,THPTQG,2019,TTNV <= 5,daniele15,
DDS,7140218,Sư phạm Lịch sử,C19,18.00,,THPTQG,2019,TTNV <= 5,daniele15,
DDS,7140219,Sư phạm Địa lý,C00,18.00,,THPTQG,2019,TTNV <= 3,daniele15,
DDS,7140219,Sư phạm Địa lý,D15,18.00,,THPTQG,2019,TTNV <= 3,daniele15,
DDS,7140221,Sư phạm Âm nhạc,N00,23.55,,THPTQG,2019,TTNV <= 1,daniele15,
DDS,7140247,Sư phạm khoa học tự nhiên,A00,18.05,,THPTQG,2019,TTNV <= 4,daniele15,
DDS,7140247,Sư phạm khoa học tự nhiên,A02,18.05,,THPTQG,2019,TTNV <= 4,daniele15,
DDS,7140247,Sư phạm khoa học tự nhiên,B00,18.05,,THPTQG,2019,TTNV <= 4,daniele15,
DDS,7140247,Sư phạm khoa học tự nhiên,D90,18.05,,THPTQG,2019,TTNV <= 4,daniele15,
DDS,7140249,Sư phạm Lịch sử Địa lý,C00,18.00,,THPTQG,2019,TTNV <= 2,daniele15,
DDS,7140249,Sư phạm Lịch sử Địa lý,C19,18.00,,THPTQG,2019,TTNV <= 2,daniele15,
DDS,7140249,Sư phạm Lịch sử Địa lý,C20,18.00,,THPTQG,2019,TTNV <= 2,daniele15,
DDS,7140249,Sư phạm Lịch sử Địa lý,D78,18.00,,THPTQG,2019,TTNV <= 2,daniele15,
DDS,7140250,Sư phạm Tin học và Công nghệ Tiểu học,A00,18.15,,THPTQG,2019,TTNV <= 1,daniele15,
DDS,7140250,Sư phạm Tin học và Công nghệ Tiểu học,A02,18.15,,THPTQG,2019,TTNV <= 1,daniele15,
DDS,7140250,Sư phạm Tin học và Công nghệ Tiểu học,D01,18.15,,THPTQG,2019,TTNV <= 1,daniele15,
DDS,7229010,Lịch sử,C00,15.75,,THPTQG,2019,TTNV <= 3,daniele15,
DDS,7229010,Lịch sử,C19,15.75,,THPTQG,2019,TTNV <= 3,daniele15,
DDS,7229010,Lịch sử,D14,15.75,,THPTQG,2019,TTNV <= 3,daniele15,
DDS,7229030,Văn học,C00,15.00,,THPTQG,2019,TTNV <= 2,daniele15,
DDS,7229030,Văn học,C14,15.00,,THPTQG,2019,TTNV <= 2,daniele15,
DDS,7229030,Văn học,D15,15.00,,THPTQG,2019,TTNV <= 2,daniele15,
DDS,7229030,Văn học,D66,15.00,,THPTQG,2019,TTNV <= 2,daniele15,
DDS,7229040,Văn hoá học,C00,15.00,,THPTQG,2019,TTNV <= 2,daniele15,
DDS,7229040,Văn hoá học,C14,15.00,,THPTQG,2019,TTNV <= 2,daniele15,
DDS,7229040,Văn hoá học,D15,15.00,,THPTQG,2019,TTNV <= 2,daniele15,
DDS,7229040,Văn hoá học,D66,15.00,,THPTQG,2019,TTNV <= 2,daniele15,
DDS,7310401,Tâm lý học,B00,15.00,,THPTQG,2019,TTNV <= 4,daniele15,
DDS,7310401,Tâm lý học,C00,15.00,,THPTQG,2019,TTNV <= 4,daniele15,
DDS,7310401,Tâm lý học,D01,15.00,,THPTQG,2019,TTNV <= 4,daniele15,
DDS,7310401CLC,Tâm lý học,B00,15.25,,THPTQG,2019,Chất lượng caoTTNV <= 3,daniele15,
