ma_truong,ma_nganh,ten_nganh,to_hop,diem,diem_thang,phuong_thuc,nam,ghi_chu,nguon,source_url
DKT,7340101,Quản trị kinh doanh,A00,13.00,,HocBa,2018,Điểm chuẩn học bạ lấy 16.5 điểm,daniele15,
DKT,7340101,Quản trị kinh doanh,A01,13.00,,HocBa,2018,Điểm chuẩn học bạ lấy 16.5 điểm,daniele15,
DKT,7340101,Quản trị kinh doanh,D01,13.00,,HocBa,2018,Điểm chuẩn học bạ lấy 16.5 điểm,daniele15,
DKT,7340201,Tài chính - Ngân hàng,A00,13.00,,HocBa,2018,Điểm chuẩn học bạ lấy 16.5 điểm,daniele15,
DKT,7340201,Tài chính - Ngân hàng,A01,13.00,,HocBa,2018,Điểm chuẩn học bạ lấy 16.5 điểm,daniele15,
DKT,7340201,Tài chính - Ngân hàng,D01,13.00,,HocBa,2018,Điểm chuẩn học bạ lấy 16.5 điểm,daniele15,
DKT,7340301,Kế toán,A00,13.00,,HocBa,2018,Điểm chuẩn học bạ lấy 16.5 điểm,daniele15,
DKT,7340301,Kế toán,A01,13.00,,HocBa,2018,Điểm chuẩn học bạ lấy 16.5 điểm,daniele15,
DKT,7340301,Kế toán,D01,13.00,,HocBa,2018,Điểm chuẩn học bạ lấy 16.5 điểm,daniele15,
DKT,7340406,Quản trị văn phòng,A00,13.00,,HocBa,2018,Điểm chuẩn học bạ lấy 16.5 điểm,daniele15,
DKT,7340406,Quản trị văn phòng,A01,13.00,,HocBa,2018,Điểm chuẩn học bạ lấy 16.5 điểm,daniele15,
DKT,7340406,Quản trị văn phòng,C00,13.00,,HocBa,2018,Điểm chuẩn học bạ lấy 16.5 điểm,daniele15,
DKT,7340406,Quản trị văn phòng,D01,13.00,,HocBa,2018,Điểm chuẩn học bạ lấy 16.5 điểm,daniele15,
DKT,7480201,Công nghệ thông tin,A00,13.00,,HocBa,2018,Điểm chuẩn học bạ lấy 16.5 điểm,daniele15,
DKT,7480201,Công nghệ thông tin,A01,13.00,,HocBa,2018,Điểm chuẩn học bạ lấy 16.5 điểm,daniele15,
DKT,7480201,Công nghệ thông tin,D01,13.00,,HocBa,2018,Điểm chuẩn học bạ lấy 16.5 điểm,daniele15,
DKT,7520201,Kỹ thuật điện,A00,13.00,,HocBa,2018,Điểm chuẩn học bạ lấy 16.5 điểm,daniele15,
DKT,7520201,Kỹ thuật điện,A01,13.00,,HocBa,2018,Điểm chuẩn học bạ lấy 16.5 điểm,daniele15,
DKT,7620105,Chăn nuôi,A00,13.50,,HocBa,2018,Điểm chuẩn học bạ lấy 16.5 điểm,daniele15,
DKT,7620105,Chăn nuôi,A01,13.50,,HocBa,2018,Điểm chuẩn học bạ lấy 16.5 điểm,daniele15,
DKT,7620105,Chăn nuôi,B00,13.50,,HocBa,2018,Điểm chuẩn học bạ lấy 16.5 điểm,daniele15,
DKT,7620116,Phát triển nông thôn,A00,14.00,,HocBa,2018,Điểm chuẩn học bạ lấy 16.5 điểm,daniele15,
DKT,7620116,Phát triển nông thôn,A01,14.00,,HocBa,2018,Điểm chuẩn học bạ lấy 16.5 điểm,daniele15,
DKT,7620116,Phát triển nông thôn,B00,14.00,,HocBa,2018,Điểm chuẩn học bạ lấy 16.5 điểm,daniele15,
DKT,7810103,Quản trị du lịch và lữ hành,A00,13.00,,HocBa,2018,Điểm chuẩn học bạ lấy 16.5 điểm,daniele15,
DKT,7810103,Quản trị du lịch và lữ hành,A01,13.00,,HocBa,2018,Điểm chuẩn học bạ lấy 16.5 điểm,daniele15,
DKT,7810103,Quản trị du lịch và lữ hành,C00,13.00,,HocBa,2018,Điểm chuẩn học bạ lấy 16.5 điểm,daniele15,
DKT,7810103,Quản trị du lịch và lữ hành,D01,13.00,,HocBa,2018,Điểm chuẩn học bạ lấy 16.5 điểm,daniele15,
DLH,7220201,Ngôn ngữ Anh,A01,14.00,,THPTQG,2018,,daniele15,
DLH,7220201,Ngôn ngữ Anh,D01,14.00,,THPTQG,2018,,daniele15,
DLH,7220201,Ngôn ngữ Anh,D09,14.00,,THPTQG,2018,,daniele15,
DLH,7220201,Ngôn ngữ Anh,D10,14.00,,THPTQG,2018,,daniele15,
DLH,7220204,Ngôn ngữ Trung Quốc,D01,14.00,,THPTQG,2018,,daniele15,
DLH,7220204,Ngôn ngữ Trung Quốc,D09,14.00,,THPTQG,2018,,daniele15,
DLH,7220204,Ngôn ngữ Trung Quốc,D10,14.00,,THPTQG,2018,,daniele15,
DLH,7220204,Ngôn ngữ Trung Quốc,D15,14.00,,THPTQG,2018,,daniele15,
DLH,7310101,Kinh tế,A00,14.00,,THPTQG,2018,,daniele15,
DLH,7310101,Kinh tế,A01,14.00,,THPTQG,2018,,daniele15,
DLH,7310101,Kinh tế,C01,14.00,,THPTQG,2018,,daniele15,
DLH,7310101,Kinh tế,D01,14.00,,THPTQG,2018,,daniele15,
DLH,7310608,Đông phương học,C00,14.00,,THPTQG,2018,,daniele15,
DLH,7310608,Đông phương học,C03,14.00,,THPTQG,2018,,daniele15,
DLH,7310608,Đông phương học,C04,14.00,,THPTQG,2018,,daniele15,
DLH,7310608,Đông phương học,D01,14.00,,THPTQG,2018,,daniele15,
DLH,7310630,Việt Nam học,C00,14.00,,THPTQG,2018,,daniele15,
DLH,7310630,Việt Nam học,C03,14.00,,THPTQG,2018,,daniele15,
DLH,7310630,Việt Nam học,C04,14.00,,THPTQG,2018,,daniele15,
DLH,7310630,Việt Nam học,D01,14.00,,THPTQG,2018,,daniele15,
DLH,7340101,Quản trị kinh doanh,A00,14.00,,THPTQG,2018,,daniele15,
DLH,7340101,Quản trị kinh doanh,A01,14.00,,THPTQG,2018,,daniele15,
DLH,7340101,Quản trị kinh doanh,C01,14.00,,THPTQG,2018,,daniele15,
DLH,7340101,Quản trị kinh doanh,D01,14.00,,THPTQG,2018,,daniele15,
DLH,7340201,Tài chính - Ngân hàng,A00,14.00,,THPTQG,2018,,daniele15,
DLH,7340201,Tài chính - Ngân hàng,A01,14.00,,THPTQG,2018,,daniele15,
DLH,7340201,Tài chính - Ngân hàng,C01,14.00,,THPTQG,2018,,daniele15,
DLH,7340201,Tài chính - Ngân hàng,D01,14.00,,THPTQG,2018,,daniele15,
DLH,7340301,Kế toán,A00,14.00,,THPTQG,2018,,daniele15,
DLH,7340301,Kế toán,A01,14.00,,THPTQG,2018,,daniele15,
DLH,7340301,Kế toán,C01,14.00,,THPTQG,2018,,daniele15,
DLH,7340301,Kế toán,D01,14.00,,THPTQG,2018,,daniele15,
DLH,7380107,Luật,A00,14.00,,THPTQG,2018,Luật kinh tế,daniele15,
DLH,7380107,Luật,A01,14.00,,THPTQG,2018,Luật kinh tế,daniele15,
DLH,7380107,Luật,C00,14.00,,THPTQG,2018,Luật kinh tế,daniele15,
DLH,7380107,Luật,D01,14.00,,THPTQG,2018,Luật kinh tế,daniele15,
DLH,7420201,Công nghệ sinh học,A00,17.00,,THPTQG,2018,,daniele15,
DLH,7420201,Công nghệ sinh học,B00,17.00,,THPTQG,2018,,daniele15,
DLH,7420201,Công nghệ sinh học,C02,17.00,,THPTQG,2018,,daniele15,
DLH,7420201,Công nghệ sinh học,D01,17.00,,THPTQG,2018,,daniele15,
DLH,7440301,Khoa học môi trường,A00,17.00,,THPTQG,2018,,daniele15,
DLH,7440301,Khoa học môi trường,B00,17.00,,THPTQG,2018,,daniele15,
DLH,7440301,Khoa học môi trường,C02,17.00,,THPTQG,2018,,daniele15,
DLH,7440301,Khoa học môi trường,D01,17.00,,THPTQG,2018,,daniele15,
DLH,7480201,Công nghệ thông tin,A00,14.00,,THPTQG,2018,,daniele15,
DLH,7480201,Công nghệ thông tin,A01,14.00,,THPTQG,2018,,daniele15,
DLH,7480201,Công nghệ thông tin,D01,14.00,,THPTQG,2018,,daniele15,
DLH,7480201,Công nghệ thông tin,D07,14.00,,THPTQG,2018,,daniele15,
DLH,7510102,Công nghệ kỹ thuật công trình xây dựng,A00,14.00,,THPTQG,2018,,daniele15,
DLH,7510102,Công nghệ kỹ thuật công trình xây dựng,A01,14.00,,THPTQG,2018,,daniele15,
DLH,7510102,Công nghệ kỹ thuật công trình xây dựng,D01,14.00,,THPTQG,2018,,daniele15,
DLH,7510102,Công nghệ kỹ thuật công trình xây dựng,V00,14.00,,THPTQG,2018,,daniele15,
DLH,7510201,Công nghệ kỹ thuật cơ khí,A00,14.00,,THPTQG,2018,,daniele15,
DLH,7510201,Công nghệ kỹ thuật cơ khí,A01,14.00,,THPTQG,2018,,daniele15,
DLH,7510201,Công nghệ kỹ thuật cơ khí,C01,14.00,,THPTQG,2018,,daniele15,
DLH,7510201,Công nghệ kỹ thuật cơ khí,D01,14.00,,THPTQG,2018,,daniele15,
DLH,7510205,Công nghệ kỹ thuật ô tô,A00,15.00,,THPTQG,2018,,daniele15,
DLH,7510205,Công nghệ kỹ thuật ô tô,A01,15.00,,THPTQG,2018,,daniele15,
DLH,7510205,Công nghệ kỹ thuật ô tô,C01,15.00,,THPTQG,2018,,daniele15,
DLH,7510205,Công nghệ kỹ thuật ô tô,D01,15.00,,THPTQG,2018,,daniele15,
DLH,7510301,"Công nghệ kỹ thuật điện, điện tử",A00,14.00,,THPTQG,2018,,daniele15,
DLH,7510301,"Công nghệ kỹ thuật điện, điện tử",A01,14.00,,THPTQG,2018,,daniele15,
DLH,7510301,"Công nghệ kỹ thuật điện, điện tử",C01,14.00,,THPTQG,2018,,daniele15,
DLH,7510301,"Công nghệ kỹ thuật điện, điện tử",D01,14.00,,THPTQG,2018,,daniele15,
DLH,7510302,Công nghệ kỹ thuật điện tử - viễn thông,A00,14.00,,THPTQG,2018,,daniele15,
DLH,7510302,Công nghệ kỹ thuật điện tử - viễn thông,A01,14.00,,THPTQG,2018,,daniele15,
DLH,7510302,Công nghệ kỹ thuật điện tử - viễn thông,C01,14.00,,THPTQG,2018,,daniele15,
DLH,7510302,Công nghệ kỹ thuật điện tử - viễn thông,D01,14.00,,THPTQG,2018,,daniele15,
DLH,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A00,14.00,,THPTQG,2018,,daniele15,
DLH,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A01,14.00,,THPTQG,2018,,daniele15,
DLH,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,C01,14.00,,THPTQG,2018,,daniele15,
DLH,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,D01,14.00,,THPTQG,2018,,daniele15,
DLH,7510401,Công nghệ kỹ thuật hoá học,A00,17.00,,THPTQG,2018,,daniele15,
DLH,7510401,Công nghệ kỹ thuật hoá học,B00,17.00,,THPTQG,2018,,daniele15,
DLH,7510401,Công nghệ kỹ thuật hoá học,C02,17.00,,THPTQG,2018,,daniele15,
DLH,7510401,Công nghệ kỹ thuật hoá học,D01,17.00,,THPTQG,2018,,daniele15,
DLH,7540101,Công nghệ thực phẩm,A00,14.00,,THPTQG,2018,,daniele15,
DLH,7540101,Công nghệ thực phẩm,B00,14.00,,THPTQG,2018,,daniele15,
DLH,7540101,Công nghệ thực phẩm,C02,14.00,,THPTQG,2018,,daniele15,
DLH,7540101,Công nghệ thực phẩm,D01,14.00,,THPTQG,2018,,daniele15,
DLH,7720201,Dược học,A00,16.00,,THPTQG,2018,,daniele15,
DLH,7720201,Dược học,B00,16.00,,THPTQG,2018,,daniele15,
DLH,7720201,Dược học,C02,16.00,,THPTQG,2018,,daniele15,
DLH,7720201,Dược học,D01,16.00,,THPTQG,2018,,daniele15,
DLS,7310101,Kinh tế,A00,14.00,,THPTQG,2018,Cơ sở tại TPHCM,daniele15,
DLS,7310101,Kinh tế,A01,14.00,,THPTQG,2018,Cơ sở tại TPHCM,daniele15,
DLS,7310101,Kinh tế,D01,14.00,,THPTQG,2018,Cơ sở tại TPHCM,daniele15,
DLS,7310401,Tâm lý học,A00,16.00,,THPTQG,2018,Cơ sở tại TPHCM,daniele15,
DLS,7310401,Tâm lý học,A01,16.00,,THPTQG,2018,Cơ sở tại TPHCM,daniele15,
DLS,7310401,Tâm lý học,D01,16.00,,THPTQG,2018,Cơ sở tại TPHCM,daniele15,
DLS,7310401,Tâm lý học,A00,15.50,,THPTQG,2018,Cơ sở tại TPHCM,daniele15,
DLS,7310401,Tâm lý học,A01,15.50,,THPTQG,2018,Cơ sở tại TPHCM,daniele15,
DLS,7310401,Tâm lý học,D01,15.50,,THPTQG,2018,Cơ sở tại TPHCM,daniele15,
DLS,7340101,Quản trị kinh doanh,A00,16.00,,THPTQG,2018,Cơ sở tại TPHCM,daniele15,
DLS,7340101,Quản trị kinh doanh,A01,16.00,,THPTQG,2018,Cơ sở tại TPHCM,daniele15,
DLS,7340101,Quản trị kinh doanh,D01,16.00,,THPTQG,2018,Cơ sở tại TPHCM,daniele15,
DLS,7340204,Bảo hiểm,A00,14.00,,THPTQG,2018,Cơ sở tại TPHCM,daniele15,
DLS,7340204,Bảo hiểm,A01,14.00,,THPTQG,2018,Cơ sở tại TPHCM,daniele15,
DLS,7340204,Bảo hiểm,D01,14.00,,THPTQG,2018,Cơ sở tại TPHCM,daniele15,
DLS,7340301,Kế toán,A00,15.50,,THPTQG,2018,Cơ sở tại TPHCM,daniele15,
DLS,7340301,Kế toán,A01,15.50,,THPTQG,2018,Cơ sở tại TPHCM,daniele15,
DLS,7340301,Kế toán,D01,15.50,,THPTQG,2018,Cơ sở tại TPHCM,daniele15,
DLS,7340404,Quản trị nhân lực,A00,16.25,,THPTQG,2018,Cơ sở tại TPHCM,daniele15,
DLS,7340404,Quản trị nhân lực,A01,16.25,,THPTQG,2018,Cơ sở tại TPHCM,daniele15,
DLS,7340404,Quản trị nhân lực,D01,16.25,,THPTQG,2018,Cơ sở tại TPHCM,daniele15,
DLS,7380107,Luật,A00,16.00,,THPTQG,2018,Luật kinh tếCơ sở tại TPHCM,daniele15,
DLS,7380107,Luật,A01,16.00,,THPTQG,2018,Luật kinh tếCơ sở tại TPHCM,daniele15,
DLS,7380107,Luật,D01,16.00,,THPTQG,2018,Luật kinh tếCơ sở tại TPHCM,daniele15,
DLS,7760101,Công tác xã hội,A00,16.00,,THPTQG,2018,Cơ sở tại TPHCM,daniele15,
DLS,7760101,Công tác xã hội,A01,16.00,,THPTQG,2018,Cơ sở tại TPHCM,daniele15,
DLS,7760101,Công tác xã hội,D01,16.00,,THPTQG,2018,Cơ sở tại TPHCM,daniele15,
DLS,7760101,Công tác xã hội,A00,15.50,,THPTQG,2018,Cơ sở tại TPHCM,daniele15,
DLS,7760101,Công tác xã hội,A01,15.50,,THPTQG,2018,Cơ sở tại TPHCM,daniele15,
DLS,7760101,Công tác xã hội,D01,15.50,,THPTQG,2018,Cơ sở tại TPHCM,daniele15,
DLX,7310101,Kinh tế,A00,14.50,,THPTQG,2018,Cơ sở tại Hà Nội,daniele15,
DLX,7310101,Kinh tế,A01,14.50,,THPTQG,2018,Cơ sở tại Hà Nội,daniele15,
DLX,7310101,Kinh tế,D01,14.50,,THPTQG,2018,Cơ sở tại Hà Nội,daniele15,
DLX,7310401,Tâm lý học,A00,15.00,,THPTQG,2018,Cơ sở tại Hà Nội,daniele15,
DLX,7310401,Tâm lý học,A01,15.00,,THPTQG,2018,Cơ sở tại Hà Nội,daniele15,
DLX,7310401,Tâm lý học,D01,15.00,,THPTQG,2018,Cơ sở tại Hà Nội,daniele15,
DLX,7310401,Tâm lý học,A00,14.50,,THPTQG,2018,Cơ sở tại Hà Nội,daniele15,
DLX,7310401,Tâm lý học,A01,14.50,,THPTQG,2018,Cơ sở tại Hà Nội,daniele15,
DLX,7310401,Tâm lý học,D01,14.50,,THPTQG,2018,Cơ sở tại Hà Nội,daniele15,
DLX,7340101,Quản trị kinh doanh,A00,14.25,,THPTQG,2018,Cơ sở tại Hà Nội,daniele15,
DLX,7340101,Quản trị kinh doanh,A01,14.25,,THPTQG,2018,Cơ sở tại Hà Nội,daniele15,
DLX,7340101,Quản trị kinh doanh,D01,14.25,,THPTQG,2018,Cơ sở tại Hà Nội,daniele15,
DLX,7340101,Quản trị kinh doanh,A00,14.00,,THPTQG,2018,Cơ sở tại Sơn Tây,daniele15,
DLX,7340101,Quản trị kinh doanh,A01,14.00,,THPTQG,2018,Cơ sở tại Sơn Tây,daniele15,
DLX,7340101,Quản trị kinh doanh,D01,14.00,,THPTQG,2018,Cơ sở tại Sơn Tây,daniele15,
DLX,7340204,Bảo hiểm,A00,14.00,,THPTQG,2018,Cơ sở tại Hà Nội,daniele15,
DLX,7340204,Bảo hiểm,A01,14.00,,THPTQG,2018,Cơ sở tại Hà Nội,daniele15,
DLX,7340204,Bảo hiểm,D01,14.00,,THPTQG,2018,Cơ sở tại Hà Nội,daniele15,
DLX,7340301,Kế toán,A00,14.25,,THPTQG,2018,Cơ sở tại Hà Nội,daniele15,
DLX,7340301,Kế toán,A01,14.25,,THPTQG,2018,Cơ sở tại Hà Nội,daniele15,
DLX,7340301,Kế toán,D01,14.25,,THPTQG,2018,Cơ sở tại Hà Nội,daniele15,
DLX,7340301,Kế toán,A00,14.00,,THPTQG,2018,Cơ sở tại Sơn Tây,daniele15,
DLX,7340301,Kế toán,A01,14.00,,THPTQG,2018,Cơ sở tại Sơn Tây,daniele15,
DLX,7340301,Kế toán,D01,14.00,,THPTQG,2018,Cơ sở tại Sơn Tây,daniele15,
DLX,7340404,Quản trị nhân lực,A00,14.25,,THPTQG,2018,Cơ sở tại Hà Nội,daniele15,
DLX,7340404,Quản trị nhân lực,A01,14.25,,THPTQG,2018,Cơ sở tại Hà Nội,daniele15,
DLX,7340404,Quản trị nhân lực,D01,14.25,,THPTQG,2018,Cơ sở tại Hà Nội,daniele15,
DLX,7340404,Quản trị nhân lực,A00,14.00,,THPTQG,2018,Cơ sở tại Sơn Tây,daniele15,
DLX,7340404,Quản trị nhân lực,A01,14.00,,THPTQG,2018,Cơ sở tại Sơn Tây,daniele15,
DLX,7340404,Quản trị nhân lực,D01,14.00,,THPTQG,2018,Cơ sở tại Sơn Tây,daniele15,
DLX,7380107,Luật,A00,14.50,,THPTQG,2018,Luật kinh tếCơ sở tại Hà Nội,daniele15,
DLX,7380107,Luật,A01,14.50,,THPTQG,2018,Luật kinh tếCơ sở tại Hà Nội,daniele15,
DLX,7380107,Luật,D01,14.50,,THPTQG,2018,Luật kinh tếCơ sở tại Hà Nội,daniele15,
DLX,7760101,Công tác xã hội,C00,15.00,,THPTQG,2018,Cơ sở tại Hà Nội,daniele15,
DLX,7760101,Công tác xã hội,C00,14.50,,THPTQG,2018,Cơ sở tại Hà Nội,daniele15,
DLX,7760101,Công tác xã hội,C00,14.00,,THPTQG,2018,Cơ sở tại Sơn Tây,daniele15,
DMS,7340101,Quản trị kinh doanh,A00,19.80,,THPTQG,2018,,daniele15,
DMS,7340101,Quản trị kinh doanh,A01,19.80,,THPTQG,2018,,daniele15,
DMS,7340101,Quản trị kinh doanh,D01,19.80,,THPTQG,2018,,daniele15,
DMS,7340101,Quản trị kinh doanh,D96,19.80,,THPTQG,2018,,daniele15,
DMS,7340115,Marketing,A00,21.00,,THPTQG,2018,,daniele15,
DMS,7340115,Marketing,A01,21.00,,THPTQG,2018,,daniele15,
DMS,7340115,Marketing,D01,21.00,,THPTQG,2018,,daniele15,
DMS,7340115,Marketing,D96,21.00,,THPTQG,2018,,daniele15,
DMS,7340116,Bất động sản,A00,18.00,,THPTQG,2018,,daniele15,
DMS,7340116,Bất động sản,A01,18.00,,THPTQG,2018,,daniele15,
DMS,7340116,Bất động sản,D01,18.00,,THPTQG,2018,,daniele15,
DMS,7340116,Bất động sản,D96,18.00,,THPTQG,2018,,daniele15,
DMS,7340120,Kinh doanh quốc tế,A00,21.40,,THPTQG,2018,,daniele15,
DMS,7340120,Kinh doanh quốc tế,A01,21.40,,THPTQG,2018,,daniele15,
DMS,7340120,Kinh doanh quốc tế,D01,21.40,,THPTQG,2018,,daniele15,
DMS,7340120,Kinh doanh quốc tế,D96,21.40,,THPTQG,2018,,daniele15,
DMS,7340201,Tài chính - Ngân hàng,A00,18.90,,THPTQG,2018,,daniele15,
DMS,7340201,Tài chính - Ngân hàng,A01,18.90,,THPTQG,2018,,daniele15,
DMS,7340201,Tài chính - Ngân hàng,D01,18.90,,THPTQG,2018,,daniele15,
DMS,7340201,Tài chính - Ngân hàng,D96,18.90,,THPTQG,2018,,daniele15,
DMS,7340301,Kế toán,A00,19.40,,THPTQG,2018,,daniele15,
DMS,7340301,Kế toán,A01,19.40,,THPTQG,2018,,daniele15,
DMS,7340301,Kế toán,D01,19.40,,THPTQG,2018,,daniele15,
DMS,7340301,Kế toán,D96,19.40,,THPTQG,2018,,daniele15,
DMS,7340405,Hệ thống thông tin quản lý,A00,17.50,,THPTQG,2018,,daniele15,
DMS,7340405,Hệ thống thông tin quản lý,A01,17.50,,THPTQG,2018,,daniele15,
DMS,7340405,Hệ thống thông tin quản lý,D01,17.50,,THPTQG,2018,,daniele15,
DMS,7340405,Hệ thống thông tin quản lý,D96,17.50,,THPTQG,2018,,daniele15,
DMS,7810103,Quản trị dịch vụ du lịch và lữ hành,A00,19.70,,THPTQG,2018,,daniele15,
DMS,7810103,Quản trị dịch vụ du lịch và lữ hành,A01,19.70,,THPTQG,2018,,daniele15,
DMS,7810103,Quản trị dịch vụ du lịch và lữ hành,D01,19.70,,THPTQG,2018,,daniele15,
DMS,7810103,Quản trị dịch vụ du lịch và lữ hành,D96,19.70,,THPTQG,2018,,daniele15,
DMS,7810201,Quản trị khách sạn,A00,20.20,,THPTQG,2018,,daniele15,
DMS,7810201,Quản trị khách sạn,A01,20.20,,THPTQG,2018,,daniele15,
DMS,7810201,Quản trị khách sạn,D01,20.20,,THPTQG,2018,,daniele15,
DMS,7810201,Quản trị khách sạn,D96,20.20,,THPTQG,2018,,daniele15,
DMS,7810202,Quản trị nhà hàng và dịch vụ ăn uống,A00,19.30,,THPTQG,2018,,daniele15,
DMS,7810202,Quản trị nhà hàng và dịch vụ ăn uống,A01,19.30,,THPTQG,2018,,daniele15,
DMS,7810202,Quản trị nhà hàng và dịch vụ ăn uống,D01,19.30,,THPTQG,2018,,daniele15,
DMS,7810202,Quản trị nhà hàng và dịch vụ ăn uống,D96,19.30,,THPTQG,2018,,daniele15,
DMT,7340101,Quản trị kinh doanh,A00,13.50,,THPTQG,2018,Tại cơ sở Hà Nội,daniele15,
DMT,7340101,Quản trị kinh doanh,A01,13.50,,THPTQG,2018,Tại cơ sở Hà Nội,daniele15,
DMT,7340101,Quản trị kinh doanh,B00,13.50,,THPTQG,2018,Tại cơ sở Hà Nội,daniele15,
DMT,7340101,Quản trị kinh doanh,D01,13.50,,THPTQG,2018,Tại cơ sở Hà Nội,daniele15,
DMT,7340301,Kế toán,A00,15.00,,THPTQG,2018,Tại cơ sở Hà Nội,daniele15,
DMT,7340301,Kế toán,A01,15.00,,THPTQG,2018,Tại cơ sở Hà Nội,daniele15,
DMT,7340301,Kế toán,B00,15.00,,THPTQG,2018,Tại cơ sở Hà Nội,daniele15,
DMT,7340301,Kế toán,D01,15.00,,THPTQG,2018,Tại cơ sở Hà Nội,daniele15,
DMT,7340301PH,Kế toán,A00,13.00,,THPTQG,2018,Tại cơ sở Thanh Hóa,daniele15,
DMT,7340301PH,Kế toán,A01,13.00,,THPTQG,2018,Tại cơ sở Thanh Hóa,daniele15,
DMT,7340301PH,Kế toán,B00,13.00,,THPTQG,2018,Tại cơ sở Thanh Hóa,daniele15,
DMT,7340301PH,Kế toán,D01,13.00,,THPTQG,2018,Tại cơ sở Thanh Hóa,daniele15,
DMT,7380101,Luật,A00,13.00,,THPTQG,2018,Tại cơ sở Hà Nội,daniele15,
DMT,7380101,Luật,A01,13.00,,THPTQG,2018,Tại cơ sở Hà Nội,daniele15,
DMT,7380101,Luật,B00,13.00,,THPTQG,2018,Tại cơ sở Hà Nội,daniele15,
DMT,7380101,Luật,D01,13.00,,THPTQG,2018,Tại cơ sở Hà Nội,daniele15,
DMT,7440221,Khí tượng và khí hậu học,A00,13.00,,THPTQG,2018,Tại cơ sở Hà Nội,daniele15,
DMT,7440221,Khí tượng và khí hậu học,A01,13.00,,THPTQG,2018,Tại cơ sở Hà Nội,daniele15,
DMT,7440221,Khí tượng và khí hậu học,B00,13.00,,THPTQG,2018,Tại cơ sở Hà Nội,daniele15,
DMT,7440221,Khí tượng và khí hậu học,D01,13.00,,THPTQG,2018,Tại cơ sở Hà Nội,daniele15,
DMT,7440224,Thuỷ văn học,A00,13.00,,THPTQG,2018,Tại cơ sở Hà Nội,daniele15,
DMT,7440224,Thuỷ văn học,A01,13.00,,THPTQG,2018,Tại cơ sở Hà Nội,daniele15,
DMT,7440224,Thuỷ văn học,B00,13.00,,THPTQG,2018,Tại cơ sở Hà Nội,daniele15,
DMT,7440224,Thuỷ văn học,D01,13.00,,THPTQG,2018,Tại cơ sở Hà Nội,daniele15,
DMT,7440298,Biến đổi khí hậu và Phát triển bền vững,A00,13.00,,THPTQG,2018,Tại cơ sở Hà Nội,daniele15,
DMT,7440298,Biến đổi khí hậu và Phát triển bền vững,A01,13.00,,THPTQG,2018,Tại cơ sở Hà Nội,daniele15,
DMT,7440298,Biến đổi khí hậu và Phát triển bền vững,B00,13.00,,THPTQG,2018,Tại cơ sở Hà Nội,daniele15,
DMT,7440298,Biến đổi khí hậu và Phát triển bền vững,D01,13.00,,THPTQG,2018,Tại cơ sở Hà Nội,daniele15,
DMT,7440299,Khí tượng thủy văn biển,A00,13.00,,THPTQG,2018,Tại cơ sở Hà Nội,daniele15,
DMT,7440299,Khí tượng thủy văn biển,A01,13.00,,THPTQG,2018,Tại cơ sở Hà Nội,daniele15,
DMT,7440299,Khí tượng thủy văn biển,B00,13.00,,THPTQG,2018,Tại cơ sở Hà Nội,daniele15,
DMT,7440299,Khí tượng thủy văn biển,D01,13.00,,THPTQG,2018,Tại cơ sở Hà Nội,daniele15,
DMT,7480201,Công nghệ thông tin,A00,14.00,,THPTQG,2018,Tại cơ sở Hà Nội,daniele15,
DMT,7480201,Công nghệ thông tin,A01,14.00,,THPTQG,2018,Tại cơ sở Hà Nội,daniele15,
DMT,7480201,Công nghệ thông tin,B00,14.00,,THPTQG,2018,Tại cơ sở Hà Nội,daniele15,
DMT,7480201,Công nghệ thông tin,D01,14.00,,THPTQG,2018,Tại cơ sở Hà Nội,daniele15,
DMT,7510406,Công nghệ kỹ thuật môi trường,A00,13.00,,THPTQG,2018,Tại cơ sở Hà Nội,daniele15,
DMT,7510406,Công nghệ kỹ thuật môi trường,A01,13.00,,THPTQG,2018,Tại cơ sở Hà Nội,daniele15,
DMT,7510406,Công nghệ kỹ thuật môi trường,B00,13.00,,THPTQG,2018,Tại cơ sở Hà Nội,daniele15,
DMT,7510406,Công nghệ kỹ thuật môi trường,D01,13.00,,THPTQG,2018,Tại cơ sở Hà Nội,daniele15,
DMT,7520501,Kỹ thuật địa chất,A00,13.00,,THPTQG,2018,Tại cơ sở Hà Nội,daniele15,
DMT,7520501,Kỹ thuật địa chất,A01,13.00,,THPTQG,2018,Tại cơ sở Hà Nội,daniele15,
DMT,7520501,Kỹ thuật địa chất,B00,13.00,,THPTQG,2018,Tại cơ sở Hà Nội,daniele15,
DMT,7520501,Kỹ thuật địa chất,D01,13.00,,THPTQG,2018,Tại cơ sở Hà Nội,daniele15,
DMT,7520503,Kỹ thuật trắc địa - bản đồ,A00,13.00,,THPTQG,2018,Tại cơ sở Hà Nội,daniele15,
DMT,7520503,Kỹ thuật trắc địa - bản đồ,A01,13.00,,THPTQG,2018,Tại cơ sở Hà Nội,daniele15,
DMT,7520503,Kỹ thuật trắc địa - bản đồ,B00,13.00,,THPTQG,2018,Tại cơ sở Hà Nội,daniele15,
