school_code,major_code,major_name,combo,score,scale,method,year,note,source,source_url
ANH,7480202,An toàn thông tin,A01,21.84,,THPTQG,2022,Nam- Phía Bắc,daniele15,
ANH,7480202,An toàn thông tin,A01,17.94,,THPTQG,2022,Nam- Phía Bắc,daniele15,
ANH,7480202,An toàn thông tin,A01,18.98,,THPTQG,2022,Nam- Phía Nam,daniele15,
ANH,7480202,An toàn thông tin,A01,21.22,,THPTQG,2022,Nữ- Phía Nam,daniele15,
ANH,7480202,An toàn thông tin,A01,22.00,,THPTQG,2022,Nữ- Phía Nam,daniele15,
ANH,7480202,An toàn thông tin,A01,21.85,,THPTQG,2022,Nữ- Phía Bắc,daniele15,
ANH,7480202,An toàn thông tin,A01,17.67,,THPTQG,2022,Nam- Phía Nam,daniele15,
ANH,7480202,An toàn thông tin,A01,23.26,,THPTQG,2022,Nữ- Phía Bắc,daniele15,
ANH,7860100,Nghiệp vụ An ninh,B00,20.53,,THPTQG,2022,Nam - Địa bàn 1,daniele15,
ANH,7860100,Nghiệp vụ An ninh,B00,19.62,,THPTQG,2022,Nam - Địa bàn 1,daniele15,
ANH,7860100,Nghiệp vụ An ninh,B00,20.33,,THPTQG,2022,Nam - Địa bàn 1,daniele15,
ANH,7860100,Nghiệp vụ An ninh,B00,22.39,,THPTQG,2022,Nam - Địa bàn 2,daniele15,
ANH,7860100,Nghiệp vụ An ninh,B00,21.89,,THPTQG,2022,Nam - Địa bàn 2,daniele15,
ANH,7860100,Nghiệp vụ An ninh,B00,21.84,,THPTQG,2022,Nam - Địa bàn 2,daniele15,
ANH,7860100,Nghiệp vụ An ninh,B00,15.10,,THPTQG,2022,Nam- Phía Nam,daniele15,
ANH,7860100,Nghiệp vụ An ninh,B00,21.63,,THPTQG,2022,Nam - Địa bàn 3,daniele15,
ANH,7860100,Nghiệp vụ An ninh,B00,20.92,,THPTQG,2022,Nam - Địa bàn 3,daniele15,
ANH,7860100,Nghiệp vụ An ninh,B00,20.96,,THPTQG,2022,Nam - Địa bàn 3,daniele15,
ANH,7860100,Nghiệp vụ An ninh,B00,19.47,,THPTQG,2022,Nam - Địa bàn 8,daniele15,
ANH,7860100,Nghiệp vụ An ninh,B00,18.32,,THPTQG,2022,Nam - Địa bàn 8,daniele15,
ANH,7860100,Nghiệp vụ An ninh,B00,20.24,,THPTQG,2022,Nam - Địa bàn 8,daniele15,
ANH,7860100,Nghiệp vụ An ninh,B00,19.03,,THPTQG,2022,Nam - Địa bàn 1,daniele15,
ANH,7860100,Nghiệp vụ An ninh,B00,21.61,,THPTQG,2022,"Nam - Địa bàn 2
TCP: 21.11",daniele15,
ANH,7860100,Nghiệp vụ An ninh,B00,20.06,,THPTQG,2022,Nam - Địa bàn 3,daniele15,
ANH,7860100,Nghiệp vụ An ninh,B00,19.12,,THPTQG,2022,Nam - Địa bàn 8,daniele15,
ANH,7860100,Nghiệp vụ An ninh,B00,23.88,,THPTQG,2022,Nữ - Địa bàn 1,daniele15,
ANH,7860100,Nghiệp vụ An ninh,B00,25.66,,THPTQG,2022,Nữ - Địa bàn 1,daniele15,
ANH,7860100,Nghiệp vụ An ninh,B00,24.92,,THPTQG,2022,Nữ - Địa bàn 1,daniele15,
ANH,7860100,Nghiệp vụ An ninh,B00,25.30,,THPTQG,2022,Nữ - Địa bàn 1,daniele15,
ANH,7860100,Nghiệp vụ An ninh,B00,24.69,,THPTQG,2022,Nữ - Địa bàn 2,daniele15,
ANH,7860100,Nghiệp vụ An ninh,B00,23.16,,THPTQG,2022,Nữ - Địa bàn 2,daniele15,
ANH,7860100,Nghiệp vụ An ninh,B00,24.56,,THPTQG,2022,Nữ - Địa bàn 2,daniele15,
ANH,7860100,Nghiệp vụ An ninh,B00,22.44,,THPTQG,2022,Nữ - Địa bàn 2,daniele15,
ANH,7860100,Nghiệp vụ An ninh,B00,22.13,,THPTQG,2022,Nữ - Địa bàn 3,daniele15,
ANH,7860100,Nghiệp vụ An ninh,B00,24.94,,THPTQG,2022,Nữ - Địa bàn 3,daniele15,
ANH,7860100,Nghiệp vụ An ninh,B00,24.64,,THPTQG,2022,Nữ - Địa bàn 3,daniele15,
ANH,7860100,Nghiệp vụ An ninh,B00,15.64,,THPTQG,2022,Nam-Phía Bắc,daniele15,
BKA,BF-E12X,Kỹ thuật Thực phẩm,,15.60,,TSA,2022,,daniele15,
BKA,BF-E12Y,Kỹ thuật Thực phẩm,A00,23.35,,THPTQG,2022,TN THPT,daniele15,
BKA,BF-E12Y,Kỹ thuật Thực phẩm,B00,23.35,,THPTQG,2022,TN THPT,daniele15,
BKA,BF-E12Y,Kỹ thuật Thực phẩm,D07,23.35,,THPTQG,2022,TN THPT,daniele15,
BKA,BF1X,Kỹ thuật Sinh học,,14.50,,TSA,2022,,daniele15,
BKA,BF1Y,Kỹ thuật Sinh học,A00,23.25,,THPTQG,2022,TN THPT,daniele15,
BKA,BF1Y,Kỹ thuật Sinh học,B00,23.25,,THPTQG,2022,TN THPT,daniele15,
BKA,BF1Y,Kỹ thuật Sinh học,D07,23.25,,THPTQG,2022,TN THPT,daniele15,
BKA,BF2X,Kỹ thuật Thực phẩm,,15.60,,TSA,2022,,daniele15,
BKA,BF2Y,Kỹ thuật Thực phẩm,A00,23.35,,THPTQG,2022,TN THPT,daniele15,
BKA,BF2Y,Kỹ thuật Thực phẩm,B00,23.35,,THPTQG,2022,TN THPT,daniele15,
BKA,BF2Y,Kỹ thuật Thực phẩm,D07,23.35,,THPTQG,2022,TN THPT,daniele15,
BKA,CH-E11X,Kỹ thuật Hóa dược,,15.35,,TSA,2022,"TN THPT
CT tiên tiến",daniele15,
BKA,CH-E11Y,Kỹ thuật Hóa dược,A00,23.70,,THPTQG,2022,"TN THPT
(CT tiên tiến)",daniele15,
BKA,CH-E11Y,Kỹ thuật Hóa dược,B00,23.70,,THPTQG,2022,"TN THPT
(CT tiên tiến)",daniele15,
BKA,CH-E11Y,Kỹ thuật Hóa dược,D07,23.70,,THPTQG,2022,"TN THPT
(CT tiên tiến)",daniele15,
BKA,CH1X,Kỹ thuật hoá học,,14.50,,TSA,2022,,daniele15,
BKA,CH1Y,Kỹ thuật hoá học,A00,23.30,,THPTQG,2022,TN THPT,daniele15,
BKA,CH1Y,Kỹ thuật hoá học,B00,23.30,,THPTQG,2022,TN THPT,daniele15,
BKA,CH1Y,Kỹ thuật hoá học,D07,23.30,,THPTQG,2022,TN THPT,daniele15,
BKA,CH2X,Hoá học,,14.05,,TSA,2022,,daniele15,
BKA,CH2Y,Hoá học,A00,23.30,,THPTQG,2022,TN THPT,daniele15,
BKA,CH2Y,Hoá học,B00,23.30,,THPTQG,2022,TN THPT,daniele15,
BKA,CH2Y,Hoá học,D07,23.30,,THPTQG,2022,TN THPT,daniele15,
BKA,CH3X,Kỹ thuật in,,14.05,,TSA,2022,,daniele15,
BKA,CH3Y,Kỹ thuật in,A00,23.30,,THPTQG,2022,TN THPT,daniele15,
BKA,CH3Y,Kỹ thuật in,A01,23.30,,THPTQG,2022,TN THPT,daniele15,
BKA,CH3Y,Kỹ thuật in,B00,23.30,,THPTQG,2022,TN THPT,daniele15,
BKA,CH3Y,Kỹ thuật in,D07,23.30,,THPTQG,2022,TN THPT,daniele15,
BKA,ED2X,Công nghệ giáo dục,,14.50,,TSA,2022,,daniele15,
BKA,ED2Y,Công nghệ giáo dục,A00,23.15,,THPTQG,2022,TN THPT,daniele15,
BKA,ED2Y,Công nghệ giáo dục,A01,23.15,,THPTQG,2022,TN THPT,daniele15,
BKA,ED2Y,Công nghệ giáo dục,D01,23.15,,THPTQG,2022,TN THPT,daniele15,
BKA,EE-E18X,Năng lượng tái tạo,,17.04,,TSA,2022,,daniele15,
BKA,EE-E18Y,Năng lượng tái tạo,A00,23.55,,THPTQG,2022,"TN THPT
CT Tiên tiến",daniele15,
BKA,EE-E18Y,Năng lượng tái tạo,A01,23.55,,THPTQG,2022,"TN THPT
CT Tiên tiến",daniele15,
BKA,EE-E8X,Kỹ thuật Điều khiển - Tự động hóa,,17.43,,TSA,2022,,daniele15,
BKA,EE-E8Y,Kỹ thuật Điều khiển - Tự động hóa,A00,27.61,,THPTQG,2022,TN THPT,daniele15,
BKA,EE-E8Y,Kỹ thuật Điều khiển - Tự động hóa,A01,27.61,,THPTQG,2022,TN THPT,daniele15,
BKA,EE-EPX,Tin học công nghiệp,,14.00,,TSA,2022,,daniele15,
BKA,EE-EPY,Tin học công nghiệp,A00,23.99,,THPTQG,2022,TN THPT,daniele15,
BKA,EE-EPY,Tin học công nghiệp,A01,23.99,,THPTQG,2022,TN THPT,daniele15,
BKA,EE-EPY,Tin học công nghiệp,D29,23.99,,THPTQG,2022,TN THPT,daniele15,
BKA,EE1X,Kỹ thuật điện,,14.40,,TSA,2022,,daniele15,
BKA,EE1Y,Kỹ thuật điện,A00,23.95,,THPTQG,2022,TN THPT,daniele15,
BKA,EE1Y,Kỹ thuật điện,A01,23.95,,THPTQG,2022,TN THPT,daniele15,
BKA,EM-E13X,Phân tích kinh doanh,,15.16,,TSA,2022,,daniele15,
BKA,EM-E13Y,Phân tích kinh doanh,A00,24.28,,THPTQG,2022,TN THPT,daniele15,
BKA,EM-E13Y,Phân tích kinh doanh,A01,24.28,,THPTQG,2022,TN THPT,daniele15,
BKA,EM-E14X,Logistics và Quản lý chuỗi cung ứng,,15.03,,TSA,2022,,daniele15,
BKA,EM-E14Y,Logistics và Quản lý chuỗi cung ứng,A00,24.51,,THPTQG,2022,TN THPT,daniele15,
BKA,EM-E14Y,Logistics và Quản lý chuỗi cung ứng,A01,24.51,,THPTQG,2022,TN THPT,daniele15,
BKA,EM-E14Y,Logistics và Quản lý chuỗi cung ứng,D01,24.51,,THPTQG,2022,TN THPT,daniele15,
BKA,EM1X,Kinh tế công nghiệp,,14.88,,TSA,2022,,daniele15,
BKA,EM1Y,Kinh tế công nghiệp,A00,24.30,,THPTQG,2022,TN THPT,daniele15,
BKA,EM1Y,Kinh tế công nghiệp,A01,24.30,,THPTQG,2022,TN THPT,daniele15,
BKA,EM1Y,Kinh tế công nghiệp,D01,24.30,,THPTQG,2022,TN THPT,daniele15,
BKA,EM2X,Quản lý công nghiệp,,17.67,,TSA,2022,,daniele15,
BKA,EM2Y,Quản lý công nghiệp,A00,23.30,,THPTQG,2022,TN THPT,daniele15,
BKA,EM2Y,Quản lý công nghiệp,A01,23.30,,THPTQG,2022,TN THPT,daniele15,
BKA,EM2Y,Quản lý công nghiệp,D01,23.30,,THPTQG,2022,TN THPT,daniele15,
BKA,EM3X,Quản trị kinh doanh,,15.10,,TSA,2022,,daniele15,
BKA,EM3Y,Quản trị kinh doanh,A00,25.35,,THPTQG,2022,TN THPT,daniele15,
BKA,EM3Y,Quản trị kinh doanh,A01,25.35,,THPTQG,2022,TN THPT,daniele15,
BKA,EM3Y,Quản trị kinh doanh,D01,25.35,,THPTQG,2022,TN THPT,daniele15,
BKA,EM4X,Kế toán,,15.23,,TSA,2022,,daniele15,
BKA,EM4Y,Kế toán,A00,25.20,,THPTQG,2022,TN THPT,daniele15,
BKA,EM4Y,Kế toán,A01,25.20,,THPTQG,2022,TN THPT,daniele15,
BKA,EM4Y,Kế toán,D01,25.20,,THPTQG,2022,TN THPT,daniele15,
BKA,EM5X,Tài chính - Ngân hàng,,14.28,,TSA,2022,,daniele15,
BKA,EM5Y,Tài chính - Ngân hàng,A00,25.20,,THPTQG,2022,TN THPT,daniele15,
BKA,EM5Y,Tài chính - Ngân hàng,A01,25.20,,THPTQG,2022,TN THPT,daniele15,
BKA,EM5Y,Tài chính - Ngân hàng,D01,25.20,,THPTQG,2022,TN THPT,daniele15,
BKA,ET-E16X,Truyền thông số và kỹ thuật đa phương tiện,,17.73,,TSA,2022,,daniele15,
BKA,ET-E16Y,Truyền thông số và kỹ thuật đa phương tiện,A00,24.71,,THPTQG,2022,,daniele15,
BKA,ET-E16Y,Truyền thông số và kỹ thuật đa phương tiện,A01,24.71,,THPTQG,2022,,daniele15,
BKA,ET-E4X,Điện tử viễn thông,,16.92,,TSA,2022,CT tiên tiến,daniele15,
BKA,ET-E4Y,Điện tử viễn thông,A00,24.19,,THPTQG,2022,"TN THPT
CT tiên tiến",daniele15,
BKA,ET-E4Y,Điện tử viễn thông,A01,24.19,,THPTQG,2022,"TN THPT
CT tiên tiến",daniele15,
BKA,ET-E5X,Kỹ thuật y sinh,A00,15.25,,THPTQG,2022,CT TIÊN TIẾN,daniele15,
BKA,ET-E5X,Kỹ thuật y sinh,A01,15.25,,THPTQG,2022,CT TIÊN TIẾN,daniele15,
BKA,ET-E5Y,Kỹ thuật y sinh,A00,23.89,,THPTQG,2022,"TN THPT
CT TIÊN TIẾN",daniele15,
BKA,ET-E5Y,Kỹ thuật y sinh,A01,23.89,,THPTQG,2022,"TN THPT
CT TIÊN TIẾN",daniele15,
BKA,ET-E9X,Hệ thống nhúng thông minh và IoT,,14.78,,TSA,2022,CT TIÊN TIẾN,daniele15,
BKA,ET-E9Y,Hệ thống nhúng thông minh và IoT,A00,24.14,,THPTQG,2022,"TN THPT
CT TIÊN TIẾN",daniele15,
BKA,ET-E9Y,Hệ thống nhúng thông minh và IoT,A01,24.14,,THPTQG,2022,"TN THPT
CT TIÊN TIẾN",daniele15,
BKA,ET-LUHX,Điện tử viễn thông,,14.50,,TSA,2022,HỢP TÁC VỚI ĐH LEIBNIZ HANNOVER(ĐỨC),daniele15,
BKA,ET-LUHY,Điện tử viễn thông,A00,23.15,,THPTQG,2022,HỢP TÁC VỚI ĐH LEIBNIZ HANNOVER(ĐỨC),daniele15,
BKA,ET-LUHY,Điện tử viễn thông,A01,23.15,,THPTQG,2022,HỢP TÁC VỚI ĐH LEIBNIZ HANNOVER(ĐỨC),daniele15,
BKA,ET-LUHY,Điện tử viễn thông,D26,23.15,,THPTQG,2022,HỢP TÁC VỚI ĐH LEIBNIZ HANNOVER(ĐỨC),daniele15,
BKA,ET1X,Kỹ thuật điện tử - viễn thông,,14.05,,TSA,2022,,daniele15,
BKA,ET1Y,Kỹ thuật điện tử - viễn thông,A00,24.50,,THPTQG,2022,TN THPT,daniele15,
BKA,ET1Y,Kỹ thuật điện tử - viễn thông,A01,24.50,,THPTQG,2022,TN THPT,daniele15,
BKA,ET2X,Kỹ thuật y sinh,,14.50,,TSA,2022,,daniele15,
BKA,ET2Y,Kỹ thuật y sinh,A00,23.15,,THPTQG,2022,TN THPT,daniele15,
BKA,ET2Y,Kỹ thuật y sinh,A01,23.15,,THPTQG,2022,TN THPT,daniele15,
BKA,ET2Y,Kỹ thuật y sinh,B00,23.15,,THPTQG,2022,TN THPT,daniele15,
BKA,EV1X,Kỹ thuật môi trường,,14.50,,TSA,2022,,daniele15,
BKA,EV1Y,Kỹ thuật môi trường,A00,23.03,,THPTQG,2022,TN THPT,daniele15,
BKA,EV1Y,Kỹ thuật môi trường,B00,23.03,,THPTQG,2022,TN THPT,daniele15,
BKA,EV1Y,Kỹ thuật môi trường,D07,23.03,,THPTQG,2022,TN THPT,daniele15,
BKA,EV2X,Quản lý Tài nguyên môi trường,,14.00,,TSA,2022,,daniele15,
BKA,EV2Y,Quản lý Tài nguyên môi trường,A00,23.03,,THPTQG,2022,TN THPT,daniele15,
BKA,EV2Y,Quản lý Tài nguyên môi trường,B00,23.03,,THPTQG,2022,TN THPT,daniele15,
BKA,EV2Y,Quản lý Tài nguyên môi trường,D07,23.03,,THPTQG,2022,TN THPT,daniele15,
BKA,FL1X,Tiếng Anh Khoa học Kỹ thuật và Công nghệ,,16.28,,TSA,2022,,daniele15,
BKA,FL1Y,Tiếng Anh Khoa học Kỹ thuật và Công nghệ,D01,23.06,,THPTQG,2022,TN THPT,daniele15,
BKA,FL2X,Tiếng Anh chuyên nghiệp quốc tế,,16.28,,TSA,2022,,daniele15,
BKA,FL2Y,Tiếng Anh chuyên nghiệp quốc tế,D01,23.06,,THPTQG,2022,TN THPT,daniele15,
BKA,HE1X,Kỹ thuật nhiệt,,14.39,,TSA,2022,,daniele15,
BKA,HE1Y,Công nghệ Kỹ thuật Nhiệt (Cơ điện lạnh),A00,23.26,,THPTQG,2022,TN THPT,daniele15,
BKA,HE1Y,Công nghệ Kỹ thuật Nhiệt (Cơ điện lạnh),A01,23.26,,THPTQG,2022,TN THPT,daniele15,
BKA,IT-E10X,Khoa học dữ liệu và Trí tuệ nhân tạo,,22.68,,TSA,2022,CT TIÊN TIẾN,daniele15,
BKA,IT-E15X,An toàn không gian số,,20.58,,TSA,2022,CT TIÊN TIẾN,daniele15,
BKA,IT-E6X,Công nghệ thông tin,,18.39,,TSA,2022,VIỆT - NHẬT,daniele15,
BKA,IT-E6Y,Công nghệ thông tin,A00,27.25,,THPTQG,2022,VIỆT - NHẬT,daniele15,
BKA,IT-E6Y,Công nghệ thông tin,A01,27.25,,THPTQG,2022,VIỆT - NHẬT,daniele15,
BKA,IT-E6Y,Công nghệ thông tin,D28,27.25,,THPTQG,2022,VIỆT - NHẬT,daniele15,
BKA,IT-E7X,Công nghệ thông tin,,21.96,,TSA,2022,GOLBAL ICT,daniele15,
BKA,IT-EPX,Công nghệ thông tin,,16.26,,TSA,2022,VIỆT - PHÁP,daniele15,
BKA,IT1X,Kinh doanh nông nghiệp,,22.25,,TSA,2022,,daniele15,
BKA,IT2X,Kỹ thuật máy tính,,21.19,,TSA,2022,,daniele15,
BKA,IT2Y,Kỹ thuật máy tính,A00,28.29,,THPTQG,2022,TN THPT,daniele15,
BKA,IT2Y,Kỹ thuật máy tính,A01,28.29,,THPTQG,2022,TN THPT,daniele15,
BKA,ME-E1X,Kỹ thuật cơ điện tử,,14.18,,TSA,2022,,daniele15,
BKA,ME-E1Y,Kỹ thuật cơ điện tử,A00,24.28,,THPTQG,2022,TN THPT,daniele15,
BKA,ME-E1Y,Kỹ thuật cơ điện tử,A01,24.28,,THPTQG,2022,TN THPT,daniele15,
BKA,ME-GUX,Cơ khí - Chế tạo máy,,14.00,,TSA,2022,HỢP TÁC VỚI ĐH GRIFFITH (ÚC),daniele15,
BKA,ME-GUY,Cơ khí - Chế tạo máy,A00,23.36,,THPTQG,2022,"HỢP TÁC VỚI ĐH GRIFFITH (ÚC)
TN THPT",daniele15,
BKA,ME-GUY,Cơ khí - Chế tạo máy,A01,23.36,,THPTQG,2022,"HỢP TÁC VỚI ĐH GRIFFITH (ÚC)
TN THPT",daniele15,
BKA,ME-GUY,Cơ khí - Chế tạo máy,D07,23.36,,THPTQG,2022,"HỢP TÁC VỚI ĐH GRIFFITH (ÚC)
TN THPT",daniele15,
BKA,ME-LUHX,Cơ điện tử,,14.18,,TSA,2022,HỢP TÁC VỚI ĐH CỦA ĐỨC,daniele15,
BKA,ME-LUHY,Cơ điện tử,A00,23.29,,THPTQG,2022,HỢP TÁC VỚI ĐH GRIFFITH (ÚC),daniele15,
BKA,ME-LUHY,Cơ điện tử,A01,23.29,,THPTQG,2022,HỢP TÁC VỚI ĐH GRIFFITH (ÚC),daniele15,
BKA,ME-LUHY,Cơ điện tử,D07,23.29,,THPTQG,2022,HỢP TÁC VỚI ĐH GRIFFITH (ÚC),daniele15,
BKA,ME-NUTX,Cơ điện tử,,14.18,,TSA,2022,HỢP TÁC VỚI ĐH CỦA NHẬT,daniele15,
BKA,ME-NUTY,Cơ điện tử,A00,23.21,,THPTQG,2022,"TN THPT
HỢP TÁC VỚI ĐH CỦA NHẬT",daniele15,
BKA,ME-NUTY,Cơ điện tử,A01,23.21,,THPTQG,2022,"TN THPT
HỢP TÁC VỚI ĐH CỦA NHẬT",daniele15,
BKA,ME-NUTY,Cơ điện tử,D28,23.21,,THPTQG,2022,"TN THPT
HỢP TÁC VỚI ĐH CỦA NHẬT",daniele15,
BKA,ME1X,Kỹ thuật cơ điện tử,,14.18,,TSA,2022,,daniele15,
BKA,ME1Y,Kỹ thuật cơ điện tử,A00,26.33,,THPTQG,2022,TN THPT,daniele15,
BKA,ME1Y,Kỹ thuật cơ điện tử,A01,26.33,,THPTQG,2022,TN THPT,daniele15,
BKA,ME2X,Kỹ thuật cơ khí,,14.18,,TSA,2022,,daniele15,
BKA,ME2Y,Kỹ thuật cơ khí,A00,23.50,,THPTQG,2022,TN THPT,daniele15,
BKA,ME2Y,Kỹ thuật cơ khí,A01,23.50,,THPTQG,2022,TN THPT,daniele15,
BKA,MI1X,Khoa học máy tính,,14.43,,TSA,2022,,daniele15,
BKA,MI1Y,Khối ngành Toán - Tin học,A00,26.45,,THPTQG,2022,TN THPT,daniele15,
BKA,MI1Y,Khối ngành Toán - Tin học,A01,26.45,,THPTQG,2022,TN THPT,daniele15,
BKA,MI2,Hệ thống thông tin quản lý,A00,26.54,,THPTQG,2022,TN THPT,daniele15,
BKA,MI2,Hệ thống thông tin quản lý,A01,26.54,,THPTQG,2022,TN THPT,daniele15,
BKA,MI2X,Hệ thống thông tin quản lý,,14.44,,TSA,2022,,daniele15,
BKA,MS-E3X,Khoa học kỹ thuật Vật liệu,,14.25,,TSA,2022,CT TIÊN TIẾN,daniele15,
BKA,MS-E3Y,Khoa học kỹ thuật Vật liệu,A00,23.16,,THPTQG,2022,TN THPT,daniele15,
BKA,MS-E3Y,Khoa học kỹ thuật Vật liệu,A01,23.16,,THPTQG,2022,TN THPT,daniele15,
BKA,MS-E3Y,Khoa học kỹ thuật Vật liệu,D07,23.16,,THPTQG,2022,TN THPT,daniele15,
BKA,MS1X,Kỹ thuật vật liệu,,14.25,,TSA,2022,,daniele15,
BKA,MS1Y,Kỹ thuật vật liệu,A00,23.16,,THPTQG,2022,TN THPT,daniele15,
BKA,MS1Y,Kỹ thuật vật liệu,A01,23.16,,THPTQG,2022,TN THPT,daniele15,
BKA,MS1Y,Kỹ thuật vật liệu,D07,23.16,,THPTQG,2022,TN THPT,daniele15,
BKA,PH1X,Vật lý kỹ thuật,,14.50,,TSA,2022,,daniele15,
BKA,PH1Y,Vật lý kỹ thuật,A00,23.29,,THPTQG,2022,TN THPT,daniele15,
BKA,PH1Y,Vật lý kỹ thuật,A01,23.29,,THPTQG,2022,TN THPT,daniele15,
BKA,PH2,Kỹ thuật hạt nhân,A00,23.29,,THPTQG,2022,TN THPT,daniele15,
BKA,PH2,Kỹ thuật hạt nhân,A01,23.29,,THPTQG,2022,TN THPT,daniele15,
BKA,PH2,Kỹ thuật hạt nhân,A02,23.29,,THPTQG,2022,TN THPT,daniele15,
BKA,PH2X,Kỹ thuật hạt nhân,,14.00,,TSA,2022,,daniele15,
BKA,PH3,Vật lý y khoa,A00,23.29,,THPTQG,2022,TN THPT,daniele15,
BKA,PH3,Vật lý y khoa,A01,23.29,,THPTQG,2022,TN THPT,daniele15,
BKA,PH3,Vật lý y khoa,A02,23.29,,THPTQG,2022,TN THPT,daniele15,
BKA,PH3X,Vật lý y khoa,,14.00,,TSA,2022,,daniele15,
BKA,TE-E2X,Kỹ thuật ô tô,,14.04,,TSA,2022,CT TIÊN TIẾN,daniele15,
BKA,TE-E2Y,Kỹ thuật ô tô,A00,24.06,,THPTQG,2022,"TN THPT
CT TIÊN TIẾN",daniele15,
BKA,TE-E2Y,Kỹ thuật ô tô,A01,24.06,,THPTQG,2022,"TN THPT
CT TIÊN TIẾN",daniele15,
BKA,TE-EPX,Cơ khí hàng không,,14.00,,TSA,2022,CT TIÊN TIẾN VIỆT - PHÁP,daniele15,
BKA,TE-EPY,Cơ khí hàng không,A00,23.55,,THPTQG,2022,CT TIÊN TIẾN VIỆT- PHÁP,daniele15,
BKA,TE-EPY,Cơ khí hàng không,A01,23.55,,THPTQG,2022,CT TIÊN TIẾN VIỆT- PHÁP,daniele15,
BKA,TE-EPY,Cơ khí hàng không,D29,23.55,,THPTQG,2022,CT TIÊN TIẾN VIỆT- PHÁP,daniele15,
BKA,TE1X,Kỹ thuật ô tô,,14.04,,TSA,2022,,daniele15,
BKA,TE1Y,Kỹ thuật ô tô,A00,26.41,,THPTQG,2022,TN THPT,daniele15,
BKA,TE1Y,Kỹ thuật ô tô,A01,26.41,,THPTQG,2022,TN THPT,daniele15,
BKA,TE2X,Kỹ thuật cơ khí,,14.04,,TSA,2022,,daniele15,
BKA,TE2Y,Kỹ thuật cơ khí,A00,24.16,,THPTQG,2022,TN THPT,daniele15,
BKA,TE2Y,Kỹ thuật cơ khí,A01,24.16,,THPTQG,2022,TN THPT,daniele15,
BKA,TE3X,Kỹ thuật Hàng không,,14.04,,TSA,2022,,daniele15,
BKA,TE3Y,Kỹ thuật Hàng không,A00,24.23,,THPTQG,2022,TN THPT,daniele15,
BKA,TE3Y,Kỹ thuật Hàng không,A01,24.23,,THPTQG,2022,TN THPT,daniele15,
BKA,TROY-BAX,Quản trị kinh doanh,,14.00,,TSA,2022,HỢP TÁC VỚI ĐH TROY - HOA KỲ,daniele15,
BKA,TROY-BAY,Quản trị kinh doanh,A00,23.40,,THPTQG,2022,HỢP TÁC VỚI ĐH TROY - HOA KỲ,daniele15,
BKA,TROY-BAY,Quản trị kinh doanh,A01,23.40,,THPTQG,2022,HỢP TÁC VỚI ĐH TROY - HOA KỲ,daniele15,
BKA,TROY-BAY,Quản trị kinh doanh,D01,23.40,,THPTQG,2022,HỢP TÁC VỚI ĐH TROY - HOA KỲ,daniele15,
BKA,TROY-BAY,Quản trị kinh doanh,D07,23.40,,THPTQG,2022,HỢP TÁC VỚI ĐH TROY - HOA KỲ,daniele15,
BKA,TROY-ITX,Kỹ thuật xây dựng,,14.02,,TSA,2022,HỢP TÁC VỚI ĐH TROY - HOA KỲ,daniele15,
BKA,TROY-ITY,Khoa học máy tính,A00,25.15,,THPTQG,2022,HỢP TÁC VỚI ĐH TROY - HOA KỲ,daniele15,
BKA,TROY-ITY,Khoa học máy tính,A01,25.15,,THPTQG,2022,HỢP TÁC VỚI ĐH TROY - HOA KỲ,daniele15,
BKA,TROY-ITY,Khoa học máy tính,D01,25.15,,THPTQG,2022,HỢP TÁC VỚI ĐH TROY - HOA KỲ,daniele15,
BKA,TROY-ITY,Khoa học máy tính,D07,25.15,,THPTQG,2022,HỢP TÁC VỚI ĐH TROY - HOA KỲ,daniele15,
BKA,TX1X,Kỹ thuật Dệt - May,,14.20,,TSA,2022,,daniele15,
BKA,TX1Y,Kỹ thuật Dệt - May,A00,23.10,,THPTQG,2022,TN THPT,daniele15,
BKA,TX1Y,Kỹ thuật Dệt - May,A01,23.10,,THPTQG,2022,TN THPT,daniele15,
BMU,7720101,Y khoa,A02,700.00,,DGNL-HCM,2022,,daniele15,
BMU,7720101,Y khoa,B00,700.00,,DGNL-HCM,2022,,daniele15,
BMU,7720101,Y khoa,D08,700.00,,DGNL-HCM,2022,,daniele15,
BMU,7720101,Y khoa,A02,26.50,,HocBa,2022,Học bạ,daniele15,
BMU,7720101,Y khoa,B00,26.50,,HocBa,2022,Học bạ,daniele15,
BMU,7720101,Y khoa,D08,26.50,,HocBa,2022,Học bạ,daniele15,
BMU,7720101,Y khoa,A02,23.00,,THPTQG,2022,TN THPT,daniele15,
BMU,7720101,Y khoa,B00,23.00,,THPTQG,2022,TN THPT,daniele15,
BMU,7720101,Y khoa,D08,23.00,,THPTQG,2022,TN THPT,daniele15,
BMU,7720201,Dược học,A00,600.00,,DGNL-HCM,2022,,daniele15,
BMU,7720201,Dược học,B00,600.00,,DGNL-HCM,2022,,daniele15,
BMU,7720201,Dược học,D07,600.00,,DGNL-HCM,2022,,daniele15,
BMU,7720201,Dược học,A00,22.00,,HocBa,2022,Học bạ,daniele15,
BMU,7720201,Dược học,B00,22.00,,HocBa,2022,Học bạ,daniele15,
BMU,7720201,Dược học,D07,22.00,,HocBa,2022,Học bạ,daniele15,
BMU,7720201,Dược học,A00,21.00,,THPTQG,2022,TN THPT,daniele15,
