ky_thi,nam,to_hop,tinh,tinh_new,chuong_trinh,diem,count
THPTQG,2022,A00,01,01,,14.5,28
THPTQG,2022,A00,01,01,,14.55,19
THPTQG,2022,A00,01,01,,14.6,28
THPTQG,2022,A00,01,01,,14.65,16
THPTQG,2022,A00,01,01,,14.7,25
THPTQG,2022,A00,01,01,,14.75,28
THPTQG,2022,A00,01,01,,14.8,42
THPTQG,2022,A00,01,01,,14.85,24
THPTQG,2022,A00,01,01,,14.9,30
THPTQG,2022,A00,01,01,,14.95,28
THPTQG,2022,A00,01,01,,15.0,27
THPTQG,2022,A00,01,01,,15.05,44
THPTQG,2022,A00,01,01,,15.1,21
THPTQG,2022,A00,01,01,,15.15,27
THPTQG,2022,A00,01,01,,15.2,30
THPTQG,2022,A00,01,01,,15.25,31
THPTQG,2022,A00,01,01,,15.3,24
THPTQG,2022,A00,01,01,,15.35,23
THPTQG,2022,A00,01,01,,15.4,38
THPTQG,2022,A00,01,01,,15.45,43
THPTQG,2022,A00,01,01,,15.5,33
THPTQG,2022,A00,01,01,,15.55,35
THPTQG,2022,A00,01,01,,15.6,39
THPTQG,2022,A00,01,01,,15.65,36
THPTQG,2022,A00,01,01,,15.7,30
THPTQG,2022,A00,01,01,,15.75,41
THPTQG,2022,A00,01,01,,15.8,51
THPTQG,2022,A00,01,01,,15.85,50
THPTQG,2022,A00,01,01,,15.9,39
THPTQG,2022,A00,01,01,,15.95,38
THPTQG,2022,A00,01,01,,16.0,34
THPTQG,2022,A00,01,01,,16.05,38
THPTQG,2022,A00,01,01,,16.1,46
THPTQG,2022,A00,01,01,,16.15,48
THPTQG,2022,A00,01,01,,16.2,49
THPTQG,2022,A00,01,01,,16.25,54
THPTQG,2022,A00,01,01,,16.3,55
THPTQG,2022,A00,01,01,,16.35,63
THPTQG,2022,A00,01,01,,16.4,56
THPTQG,2022,A00,01,01,,16.45,48
THPTQG,2022,A00,01,01,,16.5,50
THPTQG,2022,A00,01,01,,16.55,56
THPTQG,2022,A00,01,01,,16.6,50
THPTQG,2022,A00,01,01,,16.65,57
THPTQG,2022,A00,01,01,,16.7,67
THPTQG,2022,A00,01,01,,16.75,49
THPTQG,2022,A00,01,01,,16.8,59
THPTQG,2022,A00,01,01,,16.85,62
THPTQG,2022,A00,01,01,,16.9,60
THPTQG,2022,A00,01,01,,16.95,65
THPTQG,2022,A00,01,01,,17.0,53
THPTQG,2022,A00,01,01,,17.05,75
THPTQG,2022,A00,01,01,,17.1,66
THPTQG,2022,A00,01,01,,17.15,86
THPTQG,2022,A00,01,01,,17.2,65
THPTQG,2022,A00,01,01,,17.25,75
THPTQG,2022,A00,01,01,,17.3,64
THPTQG,2022,A00,01,01,,17.35,67
THPTQG,2022,A00,01,01,,17.4,76
THPTQG,2022,A00,01,01,,17.45,73
THPTQG,2022,A00,01,01,,17.5,76
THPTQG,2022,A00,01,01,,17.55,64
THPTQG,2022,A00,01,01,,17.6,94
THPTQG,2022,A00,01,01,,17.65,81
THPTQG,2022,A00,01,01,,17.7,85
THPTQG,2022,A00,01,01,,17.75,82
THPTQG,2022,A00,01,01,,17.8,72
THPTQG,2022,A00,01,01,,17.85,77
THPTQG,2022,A00,01,01,,17.9,79
THPTQG,2022,A00,01,01,,17.95,88
THPTQG,2022,A00,01,01,,18.0,82
THPTQG,2022,A00,01,01,,18.05,76
THPTQG,2022,A00,01,01,,18.1,93
THPTQG,2022,A00,01,01,,18.15,80
THPTQG,2022,A00,01,01,,18.2,108
THPTQG,2022,A00,01,01,,18.25,79
THPTQG,2022,A00,01,01,,18.3,95
THPTQG,2022,A00,01,01,,18.35,86
THPTQG,2022,A00,01,01,,18.4,118
THPTQG,2022,A00,01,01,,18.45,107
THPTQG,2022,A00,01,01,,18.5,94
THPTQG,2022,A00,01,01,,18.55,100
THPTQG,2022,A00,01,01,,18.6,104
THPTQG,2022,A00,01,01,,18.65,109
THPTQG,2022,A00,01,01,,18.7,113
THPTQG,2022,A00,01,01,,18.75,107
THPTQG,2022,A00,01,01,,18.8,126
THPTQG,2022,A00,01,01,,18.85,124
THPTQG,2022,A00,01,01,,18.9,128
THPTQG,2022,A00,01,01,,18.95,102
THPTQG,2022,A00,01,01,,19.0,107
THPTQG,2022,A00,01,01,,19.05,107
THPTQG,2022,A00,01,01,,19.1,124
THPTQG,2022,A00,01,01,,19.15,109
THPTQG,2022,A00,01,01,,19.2,112
THPTQG,2022,A00,01,01,,19.25,133
THPTQG,2022,A00,01,01,,19.3,122
THPTQG,2022,A00,01,01,,19.35,135
THPTQG,2022,A00,01,01,,19.4,110
THPTQG,2022,A00,01,01,,19.45,133
THPTQG,2022,A00,01,01,,19.5,143
THPTQG,2022,A00,01,01,,19.55,117
THPTQG,2022,A00,01,01,,19.6,133
THPTQG,2022,A00,01,01,,19.65,131
THPTQG,2022,A00,01,01,,19.7,116
THPTQG,2022,A00,01,01,,19.75,145
THPTQG,2022,A00,01,01,,19.8,140
THPTQG,2022,A00,01,01,,19.85,123
THPTQG,2022,A00,01,01,,19.9,144
THPTQG,2022,A00,01,01,,19.95,149
THPTQG,2022,A00,01,01,,20.0,131
THPTQG,2022,A00,01,01,,20.05,133
THPTQG,2022,A00,01,01,,20.1,131
THPTQG,2022,A00,01,01,,20.15,181
THPTQG,2022,A00,01,01,,20.2,140
THPTQG,2022,A00,01,01,,20.25,148
THPTQG,2022,A00,01,01,,20.3,138
THPTQG,2022,A00,01,01,,20.35,141
THPTQG,2022,A00,01,01,,20.4,137
THPTQG,2022,A00,01,01,,20.45,150
THPTQG,2022,A00,01,01,,20.5,148
THPTQG,2022,A00,01,01,,20.55,157
THPTQG,2022,A00,01,01,,20.6,131
THPTQG,2022,A00,01,01,,20.65,139
THPTQG,2022,A00,01,01,,20.7,171
THPTQG,2022,A00,01,01,,20.75,147
THPTQG,2022,A00,01,01,,20.8,145
THPTQG,2022,A00,01,01,,20.85,160
THPTQG,2022,A00,01,01,,20.9,146
THPTQG,2022,A00,01,01,,20.95,145
THPTQG,2022,A00,01,01,,21.0,139
THPTQG,2022,A00,01,01,,21.05,160
THPTQG,2022,A00,01,01,,21.1,156
THPTQG,2022,A00,01,01,,21.15,146
THPTQG,2022,A00,01,01,,21.2,131
THPTQG,2022,A00,01,01,,21.25,138
THPTQG,2022,A00,01,01,,21.3,161
THPTQG,2022,A00,01,01,,21.35,120
THPTQG,2022,A00,01,01,,21.4,149
THPTQG,2022,A00,01,01,,21.45,147
THPTQG,2022,A00,01,01,,21.5,157
THPTQG,2022,A00,01,01,,21.55,152
THPTQG,2022,A00,01,01,,21.6,156
THPTQG,2022,A00,01,01,,21.65,156
THPTQG,2022,A00,01,01,,21.7,133
THPTQG,2022,A00,01,01,,21.75,125
THPTQG,2022,A00,01,01,,21.8,132
THPTQG,2022,A00,01,01,,21.85,157
THPTQG,2022,A00,01,01,,21.9,177
THPTQG,2022,A00,01,01,,21.95,147
THPTQG,2022,A00,01,01,,22.0,158
THPTQG,2022,A00,01,01,,22.05,150
THPTQG,2022,A00,01,01,,22.1,145
THPTQG,2022,A00,01,01,,22.15,148
THPTQG,2022,A00,01,01,,22.2,132
THPTQG,2022,A00,01,01,,22.25,129
THPTQG,2022,A00,01,01,,22.3,159
THPTQG,2022,A00,01,01,,22.35,156
THPTQG,2022,A00,01,01,,22.4,137
THPTQG,2022,A00,01,01,,22.45,134
THPTQG,2022,A00,01,01,,22.5,145
THPTQG,2022,A00,01,01,,22.55,159
THPTQG,2022,A00,01,01,,22.6,152
THPTQG,2022,A00,01,01,,22.65,148
THPTQG,2022,A00,01,01,,22.7,139
THPTQG,2022,A00,01,01,,22.75,147
THPTQG,2022,A00,01,01,,22.8,123
THPTQG,2022,A00,01,01,,22.85,135
THPTQG,2022,A00,01,01,,22.9,126
THPTQG,2022,A00,01,01,,22.95,127
THPTQG,2022,A00,01,01,,23.0,143
THPTQG,2022,A00,01,01,,23.05,154
THPTQG,2022,A00,01,01,,23.1,141
THPTQG,2022,A00,01,01,,23.15,135
THPTQG,2022,A00,01,01,,23.2,141
THPTQG,2022,A00,01,01,,23.25,158
THPTQG,2022,A00,01,01,,23.3,165
THPTQG,2022,A00,01,01,,23.35,142
THPTQG,2022,A00,01,01,,23.4,130
THPTQG,2022,A00,01,01,,23.45,136
THPTQG,2022,A00,01,01,,23.5,132
THPTQG,2022,A00,01,01,,23.55,136
THPTQG,2022,A00,01,01,,23.6,132
THPTQG,2022,A00,01,01,,23.65,129
THPTQG,2022,A00,01,01,,23.7,140
THPTQG,2022,A00,01,01,,23.75,112
THPTQG,2022,A00,01,01,,23.8,114
THPTQG,2022,A00,01,01,,23.85,122
THPTQG,2022,A00,01,01,,23.9,129
THPTQG,2022,A00,01,01,,23.95,125
THPTQG,2022,A00,01,01,,24.0,121
THPTQG,2022,A00,01,01,,24.05,113
THPTQG,2022,A00,01,01,,24.1,123
THPTQG,2022,A00,01,01,,24.15,156
THPTQG,2022,A00,01,01,,24.2,122
THPTQG,2022,A00,01,01,,24.25,115
THPTQG,2022,A00,01,01,,24.3,121
THPTQG,2022,A00,01,01,,24.35,120
THPTQG,2022,A00,01,01,,24.4,133
THPTQG,2022,A00,01,01,,24.45,116
THPTQG,2022,A00,01,01,,24.5,129
THPTQG,2022,A00,01,01,,24.55,120
THPTQG,2022,A00,01,01,,24.6,116
THPTQG,2022,A00,01,01,,24.65,101
THPTQG,2022,A00,01,01,,24.7,100
THPTQG,2022,A00,01,01,,24.75,101
THPTQG,2022,A00,01,01,,24.8,103
THPTQG,2022,A00,01,01,,24.85,107
THPTQG,2022,A00,01,01,,24.9,128
THPTQG,2022,A00,01,01,,24.95,106
THPTQG,2022,A00,01,01,,25.0,86
THPTQG,2022,A00,01,01,,25.05,92
THPTQG,2022,A00,01,01,,25.1,101
THPTQG,2022,A00,01,01,,25.15,104
THPTQG,2022,A00,01,01,,25.2,85
THPTQG,2022,A00,01,01,,25.25,72
THPTQG,2022,A00,01,01,,25.3,87
THPTQG,2022,A00,01,01,,25.35,95
THPTQG,2022,A00,01,01,,25.4,94
THPTQG,2022,A00,01,01,,25.45,72
THPTQG,2022,A00,01,01,,25.5,89
THPTQG,2022,A00,01,01,,25.55,85
THPTQG,2022,A00,01,01,,25.6,92
THPTQG,2022,A00,01,01,,25.65,74
THPTQG,2022,A00,01,01,,25.7,62
THPTQG,2022,A00,01,01,,25.75,72
THPTQG,2022,A00,01,01,,25.8,71
THPTQG,2022,A00,01,01,,25.85,80
THPTQG,2022,A00,01,01,,25.9,76
THPTQG,2022,A00,01,01,,25.95,66
THPTQG,2022,A00,01,01,,26.0,68
THPTQG,2022,A00,01,01,,26.05,71
THPTQG,2022,A00,01,01,,26.1,80
THPTQG,2022,A00,01,01,,26.15,57
THPTQG,2022,A00,01,01,,26.2,52
THPTQG,2022,A00,01,01,,26.25,60
THPTQG,2022,A00,01,01,,26.3,64
THPTQG,2022,A00,01,01,,26.35,64
THPTQG,2022,A00,01,01,,26.4,42
THPTQG,2022,A00,01,01,,26.45,45
THPTQG,2022,A00,01,01,,26.5,48
THPTQG,2022,A00,01,01,,26.55,41
THPTQG,2022,A00,01,01,,26.6,47
THPTQG,2022,A00,01,01,,26.65,31
THPTQG,2022,A00,01,01,,26.7,37
THPTQG,2022,A00,01,01,,26.75,55
THPTQG,2022,A00,01,01,,26.8,30
THPTQG,2022,A00,01,01,,26.85,25
THPTQG,2022,A00,01,01,,26.9,30
THPTQG,2022,A00,01,01,,26.95,40
THPTQG,2022,A00,01,01,,27.0,31
THPTQG,2022,A00,01,01,,27.05,34
THPTQG,2022,A00,01,01,,27.1,30
THPTQG,2022,A00,01,01,,27.15,28
THPTQG,2022,A00,01,01,,27.2,40
THPTQG,2022,A00,01,01,,27.25,26
THPTQG,2022,A00,01,01,,27.3,34
THPTQG,2022,A00,01,01,,27.35,14
THPTQG,2022,A00,01,01,,27.4,16
THPTQG,2022,A00,01,01,,27.45,25
THPTQG,2022,A00,01,01,,27.5,23
THPTQG,2022,A00,01,01,,27.55,9
THPTQG,2022,A00,01,01,,27.6,20
THPTQG,2022,A00,01,01,,27.65,12
THPTQG,2022,A00,01,01,,27.7,21
THPTQG,2022,A00,01,01,,27.75,12
THPTQG,2022,A00,01,01,,27.8,8
THPTQG,2022,A00,01,01,,27.85,16
THPTQG,2022,A00,01,01,,27.9,14
THPTQG,2022,A00,01,01,,27.95,12
THPTQG,2022,A00,01,01,,28.0,9
THPTQG,2022,A00,01,01,,28.05,7
THPTQG,2022,A00,01,01,,28.1,6
THPTQG,2022,A00,01,01,,28.15,11
THPTQG,2022,A00,01,01,,28.2,9
THPTQG,2022,A00,01,01,,28.25,7
THPTQG,2022,A00,01,01,,28.3,2
THPTQG,2022,A00,01,01,,28.35,5
THPTQG,2022,A00,01,01,,28.4,8
THPTQG,2022,A00,01,01,,28.45,6
THPTQG,2022,A00,01,01,,28.5,1
THPTQG,2022,A00,01,01,,28.55,2
THPTQG,2022,A00,01,01,,28.6,4
THPTQG,2022,A00,01,01,,28.65,6
THPTQG,2022,A00,01,01,,28.7,1
THPTQG,2022,A00,01,01,,28.8,1
THPTQG,2022,A00,01,01,,28.85,3
THPTQG,2022,A00,01,01,,28.9,1
THPTQG,2022,A00,01,01,,29.0,1
THPTQG,2022,A00,01,01,,29.05,1
THPTQG,2022,A00,01,01,,29.1,2
THPTQG,2022,A00,01,01,,29.15,1
THPTQG,2022,A00,01,01,,29.2,1
THPTQG,2022,A00,01,01,,29.3,1
THPTQG,2022,A00,01,01,,29.35,1
THPTQG,2022,A00,01,01,,29.55,2
THPTQG,2022,A00,01,01,,30.0,1
THPTQG,2022,A00,02,79,,5.8,1
THPTQG,2022,A00,02,79,,5.9,1
THPTQG,2022,A00,02,79,,6.3,1
THPTQG,2022,A00,02,79,,6.35,1
THPTQG,2022,A00,02,79,,6.6,1
THPTQG,2022,A00,02,79,,6.75,1
THPTQG,2022,A00,02,79,,6.8,1
THPTQG,2022,A00,02,79,,6.95,2
THPTQG,2022,A00,02,79,,7.2,1
THPTQG,2022,A00,02,79,,7.35,1
THPTQG,2022,A00,02,79,,7.65,1
THPTQG,2022,A00,02,79,,7.7,3
THPTQG,2022,A00,02,79,,7.95,2
THPTQG,2022,A00,02,79,,8.0,1
THPTQG,2022,A00,02,79,,8.1,1
THPTQG,2022,A00,02,79,,8.3,1
THPTQG,2022,A00,02,79,,8.4,1
THPTQG,2022,A00,02,79,,8.45,3
THPTQG,2022,A00,02,79,,8.5,2
THPTQG,2022,A00,02,79,,8.55,1
THPTQG,2022,A00,02,79,,8.6,2
THPTQG,2022,A00,02,79,,8.65,1
THPTQG,2022,A00,02,79,,8.7,1
THPTQG,2022,A00,02,79,,8.8,1
THPTQG,2022,A00,02,79,,8.85,1
THPTQG,2022,A00,02,79,,8.9,2
THPTQG,2022,A00,02,79,,9.0,1
THPTQG,2022,A00,02,79,,9.1,1
THPTQG,2022,A00,02,79,,9.15,2
THPTQG,2022,A00,02,79,,9.2,2
THPTQG,2022,A00,02,79,,9.25,1
THPTQG,2022,A00,02,79,,9.3,3
THPTQG,2022,A00,02,79,,9.35,1
THPTQG,2022,A00,02,79,,9.4,4
THPTQG,2022,A00,02,79,,9.5,5
THPTQG,2022,A00,02,79,,9.55,2
THPTQG,2022,A00,02,79,,9.6,1
THPTQG,2022,A00,02,79,,9.65,1
THPTQG,2022,A00,02,79,,9.7,2
THPTQG,2022,A00,02,79,,9.75,5
THPTQG,2022,A00,02,79,,9.8,6
THPTQG,2022,A00,02,79,,9.85,3
THPTQG,2022,A00,02,79,,9.9,5
THPTQG,2022,A00,02,79,,9.95,6
THPTQG,2022,A00,02,79,,10.0,2
THPTQG,2022,A00,02,79,,10.05,3
THPTQG,2022,A00,02,79,,10.1,2
THPTQG,2022,A00,02,79,,10.15,4
THPTQG,2022,A00,02,79,,10.2,4
THPTQG,2022,A00,02,79,,10.25,2
THPTQG,2022,A00,02,79,,10.3,4
THPTQG,2022,A00,02,79,,10.35,5
THPTQG,2022,A00,02,79,,10.4,1
THPTQG,2022,A00,02,79,,10.45,4
THPTQG,2022,A00,02,79,,10.5,4
THPTQG,2022,A00,02,79,,10.55,10
THPTQG,2022,A00,02,79,,10.6,7
THPTQG,2022,A00,02,79,,10.65,6
THPTQG,2022,A00,02,79,,10.7,6
THPTQG,2022,A00,02,79,,10.75,6
THPTQG,2022,A00,02,79,,10.8,1
THPTQG,2022,A00,02,79,,10.85,5
THPTQG,2022,A00,02,79,,10.9,8
THPTQG,2022,A00,02,79,,10.95,2
THPTQG,2022,A00,02,79,,11.0,8
THPTQG,2022,A00,02,79,,11.05,4
THPTQG,2022,A00,02,79,,11.1,3
THPTQG,2022,A00,02,79,,11.15,7
THPTQG,2022,A00,02,79,,11.2,9
THPTQG,2022,A00,02,79,,11.25,4
THPTQG,2022,A00,02,79,,11.3,7
THPTQG,2022,A00,02,79,,11.35,11
THPTQG,2022,A00,02,79,,11.4,12
THPTQG,2022,A00,02,79,,11.45,11
THPTQG,2022,A00,02,79,,11.5,10
THPTQG,2022,A00,02,79,,11.55,7
THPTQG,2022,A00,02,79,,11.6,11
THPTQG,2022,A00,02,79,,11.65,9
THPTQG,2022,A00,02,79,,11.7,9
THPTQG,2022,A00,02,79,,11.75,15
THPTQG,2022,A00,02,79,,11.8,10
THPTQG,2022,A00,02,79,,11.85,11
THPTQG,2022,A00,02,79,,11.9,15
THPTQG,2022,A00,02,79,,11.95,10
THPTQG,2022,A00,02,79,,12.0,18
THPTQG,2022,A00,02,79,,12.05,9
THPTQG,2022,A00,02,79,,12.1,14
THPTQG,2022,A00,02,79,,12.15,14
THPTQG,2022,A00,02,79,,12.2,13
THPTQG,2022,A00,02,79,,12.25,10
THPTQG,2022,A00,02,79,,12.3,12
THPTQG,2022,A00,02,79,,12.35,13
THPTQG,2022,A00,02,79,,12.4,15
THPTQG,2022,A00,02,79,,12.45,18
THPTQG,2022,A00,02,79,,12.5,22
THPTQG,2022,A00,02,79,,12.55,15
THPTQG,2022,A00,02,79,,12.6,20
THPTQG,2022,A00,02,79,,12.65,20
THPTQG,2022,A00,02,79,,12.7,19
THPTQG,2022,A00,02,79,,12.75,19
THPTQG,2022,A00,02,79,,12.8,22
THPTQG,2022,A00,02,79,,12.85,17
THPTQG,2022,A00,02,79,,12.9,20
THPTQG,2022,A00,02,79,,12.95,17
THPTQG,2022,A00,02,79,,13.0,15
THPTQG,2022,A00,02,79,,13.05,23
THPTQG,2022,A00,02,79,,13.1,27
THPTQG,2022,A00,02,79,,13.15,22
THPTQG,2022,A00,02,79,,13.2,21
THPTQG,2022,A00,02,79,,13.25,22
THPTQG,2022,A00,02,79,,13.3,30
THPTQG,2022,A00,02,79,,13.35,33
THPTQG,2022,A00,02,79,,13.4,32
THPTQG,2022,A00,02,79,,13.45,23
THPTQG,2022,A00,02,79,,13.5,40
THPTQG,2022,A00,02,79,,13.55,31
THPTQG,2022,A00,02,79,,13.6,35
THPTQG,2022,A00,02,79,,13.65,38
THPTQG,2022,A00,02,79,,13.7,25
THPTQG,2022,A00,02,79,,13.75,42
THPTQG,2022,A00,02,79,,13.8,38
THPTQG,2022,A00,02,79,,13.85,52
THPTQG,2022,A00,02,79,,13.9,41
THPTQG,2022,A00,02,79,,13.95,37
THPTQG,2022,A00,02,79,,14.0,42
THPTQG,2022,A00,02,79,,14.05,39
THPTQG,2022,A00,02,79,,14.1,49
THPTQG,2022,A00,02,79,,14.15,59
THPTQG,2022,A00,02,79,,14.2,48
THPTQG,2022,A00,02,79,,14.25,38
THPTQG,2022,A00,02,79,,14.3,57
THPTQG,2022,A00,02,79,,14.35,35
THPTQG,2022,A00,02,79,,14.4,49
THPTQG,2022,A00,02,79,,14.45,43
THPTQG,2022,A00,02,79,,14.5,59
THPTQG,2022,A00,02,79,,14.55,60
THPTQG,2022,A00,02,79,,14.6,56
THPTQG,2022,A00,02,79,,14.65,51
THPTQG,2022,A00,02,79,,14.7,59
THPTQG,2022,A00,02,79,,14.75,50
THPTQG,2022,A00,02,79,,14.8,62
THPTQG,2022,A00,02,79,,14.85,52
THPTQG,2022,A00,02,79,,14.9,69
THPTQG,2022,A00,02,79,,14.95,64
THPTQG,2022,A00,02,79,,15.0,56
THPTQG,2022,A00,02,79,,15.05,73
THPTQG,2022,A00,02,79,,15.1,58
THPTQG,2022,A00,02,79,,15.15,69
THPTQG,2022,A00,02,79,,15.2,65
THPTQG,2022,A00,02,79,,15.25,76
THPTQG,2022,A00,02,79,,15.3,76
THPTQG,2022,A00,02,79,,15.35,70
THPTQG,2022,A00,02,79,,15.4,79
THPTQG,2022,A00,02,79,,15.45,60
THPTQG,2022,A00,02,79,,15.5,79
THPTQG,2022,A00,02,79,,15.55,74
THPTQG,2022,A00,02,79,,15.6,87
THPTQG,2022,A00,02,79,,15.65,71
THPTQG,2022,A00,02,79,,15.7,89
THPTQG,2022,A00,02,79,,15.75,86
THPTQG,2022,A00,02,79,,15.8,92
THPTQG,2022,A00,02,79,,15.85,114
THPTQG,2022,A00,02,79,,15.9,81
THPTQG,2022,A00,02,79,,15.95,86
THPTQG,2022,A00,02,79,,16.0,94
THPTQG,2022,A00,02,79,,16.05,106
THPTQG,2022,A00,02,79,,16.1,89
THPTQG,2022,A00,02,79,,16.15,108
THPTQG,2022,A00,02,79,,16.2,102
THPTQG,2022,A00,02,79,,16.25,118
THPTQG,2022,A00,02,79,,16.3,124
THPTQG,2022,A00,02,79,,16.35,87
THPTQG,2022,A00,02,79,,16.4,110
THPTQG,2022,A00,02,79,,16.45,103
THPTQG,2022,A00,02,79,,16.5,112
THPTQG,2022,A00,02,79,,16.55,114
